,Target,Image_full_path,Image,label,Width,Length,SurfaceArea,Volume
192,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_007_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_007_R3D_D3D_cp_masks_QoxB.tif,18,0.6729796077504693,3.1281121750675975,5.592328380806717,0.8674708494507426
193,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_007_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_007_R3D_D3D_cp_masks_QoxB.tif,21,0.6413489889768939,4.066185171142099,7.415020904253793,1.1209127217273638
194,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_007_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_007_R3D_D3D_cp_masks_QoxB.tif,24,0.5853946223568661,4.04968696728199,6.514187844588519,0.9129398393364603
195,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_008_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_008_R3D_D3D_cp_masks_QoxB.tif,5,0.5083171728905858,2.590442579771139,3.7450981689067824,0.44334762965019114
196,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_008_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_008_R3D_D3D_cp_masks_QoxB.tif,6,0.5918781494233937,2.4804019459151636,3.8870942111763713,0.524835295783202
197,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_008_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_008_R3D_D3D_cp_masks_QoxB.tif,7,0.6009748275180948,1.5028863186436023,2.706483710974806,0.3621780106611954
198,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_008_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_008_R3D_D3D_cp_masks_QoxB.tif,8,0.5587306878201138,4.039468396369032,6.331663936397378,0.8624634719602041
199,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_008_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_008_R3D_D3D_cp_masks_QoxB.tif,9,0.7422860469400324,6.6470868924797815,10.04369747944762,1.7647277324964765
200,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_008_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_008_R3D_D3D_cp_masks_QoxB.tif,10,0.7236913478664477,4.805714000469114,9.82825246746947,1.695246436801735
201,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_008_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_008_R3D_D3D_cp_masks_QoxB.tif,11,0.7383601354152609,3.0675473701751033,5.881099565388158,0.9884221106301183
202,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_008_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_008_R3D_D3D_cp_masks_QoxB.tif,12,0.7291218210169015,2.7965822169980092,5.418813587818716,0.8867106397439449
203,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_008_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_008_R3D_D3D_cp_masks_QoxB.tif,13,0.7073118891207419,3.759945352184168,6.9867965280348905,1.1585868060966562
204,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_008_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_008_R3D_D3D_cp_masks_QoxB.tif,14,0.6598585336344336,5.453848169392006,10.239340009751723,1.6234056142978388
205,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_008_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_008_R3D_D3D_cp_masks_QoxB.tif,15,0.6647775785580206,4.082672079900837,7.443148550465319,1.1618486896989844
206,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_008_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_008_R3D_D3D_cp_masks_QoxB.tif,16,0.5682143606499372,5.006578005464123,4.981465591406757,0.669625223333243
207,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_008_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_008_R3D_D3D_cp_masks_QoxB.tif,20,0.49693814437356326,3.6291851690042405,3.573672538696905,0.4313364321512917
208,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_009_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_009_R3D_D3D_cp_masks_QoxB.tif,2,0.6032463934162583,2.6315348468229054,4.3721359421769765,0.6061190124757891
209,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_009_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_009_R3D_D3D_cp_masks_QoxB.tif,3,0.631668511592274,2.482300648638388,4.762892322051758,0.6876092830450884
210,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_009_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_009_R3D_D3D_cp_masks_QoxB.tif,4,0.6379869514731247,2.0418670990922587,3.8621189471965036,0.5642498734591489
211,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_009_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_009_R3D_D3D_cp_masks_QoxB.tif,5,0.6693758887799636,2.290662998249907,4.671777991209051,0.7079045745917095
212,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_009_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_009_R3D_D3D_cp_masks_QoxB.tif,6,0.6775985402469938,4.03108711705726,6.563870066639609,1.0419514595550423
213,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_009_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_009_R3D_D3D_cp_masks_QoxB.tif,7,0.6902983201819087,2.3912467215367164,5.179040471250716,0.812234525640633
214,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_009_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_009_R3D_D3D_cp_masks_QoxB.tif,8,0.7353673300623746,4.492867099092258,10.237067157511614,1.789975943194611
215,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_009_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_009_R3D_D3D_cp_masks_QoxB.tif,9,0.6386552687161956,3.8183423309330125,5.963258277587408,0.8870555615279918
216,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_009_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_009_R3D_D3D_cp_masks_QoxB.tif,10,0.738231899534708,4.0948006486383886,9.223603981386269,1.6070443358131838
217,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_009_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_009_R3D_D3D_cp_masks_QoxB.tif,11,0.768072979720953,3.138367099092259,7.484974744191214,1.3192993804236575
218,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_009_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_009_R3D_D3D_cp_masks_QoxB.tif,12,0.7714910568459363,3.772300648638388,8.937495140291619,1.6076063376791792
219,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_009_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_009_R3D_D3D_cp_masks_QoxB.tif,13,0.7821570162855903,4.328956950689149,10.205289024064662,1.8750754705809818
220,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_009_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_009_R3D_D3D_cp_masks_QoxB.tif,14,0.7787168129073737,3.901300648638388,9.298347763599631,1.6868486007844978
221,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_009_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_009_R3D_D3D_cp_masks_QoxB.tif,15,0.7705435488344486,4.346480919721232,9.948915193171924,1.7991098023281487
222,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_009_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_009_R3D_D3D_cp_masks_QoxB.tif,16,0.7264102050667928,4.946204390693442,10.30234074529696,1.7862907390929519
223,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_010_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_010_R3D_D3D_cp_masks_QoxB.tif,6,0.6727487689869714,3.2829560122894117,5.585208756484995,0.8660235503848156
224,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_010_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_010_R3D_D3D_cp_masks_QoxB.tif,7,0.6702809116445041,3.0272786547830943,5.130455799576788,0.8192190710412456
225,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_010_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_010_R3D_D3D_cp_masks_QoxB.tif,8,0.6605619194737116,3.460830745980553,5.831791188332808,0.9001092127620569
226,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_010_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_010_R3D_D3D_cp_masks_QoxB.tif,9,0.7092425941473509,3.5503480188134913,7.016349906685367,1.1820317534654539
227,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_010_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_010_R3D_D3D_cp_masks_QoxB.tif,10,0.7405032128291015,3.5835473701751037,7.726211860692835,1.362434352449903
228,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_010_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_010_R3D_D3D_cp_masks_QoxB.tif,11,0.7648063127514726,4.679788704541896,10.011708840919445,1.8080018761781045
229,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_010_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_010_R3D_D3D_cp_masks_QoxB.tif,12,0.7923530254206204,4.525678894137059,10.152579883726297,1.8856016803252547
230,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_010_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_010_R3D_D3D_cp_masks_QoxB.tif,15,0.7704184368242858,2.9340843601664943,6.486993539568369,1.132800180824727
231,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_010_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_010_R3D_D3D_cp_masks_QoxB.tif,17,0.6031528372797217,2.998300648638388,5.297793682722481,0.7601075237584651
232,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_010_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_010_R3D_D3D_cp_masks_QoxB.tif,18,0.760121402470902,2.6380174234114526,5.825999014843849,1.0121653606572982
233,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_010_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_010_R3D_D3D_cp_masks_QoxB.tif,19,0.6255767854163937,2.75968696728199,5.105915188262987,0.7375952571459676
234,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_010_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_010_R3D_D3D_cp_masks_QoxB.tif,20,0.7540709023799899,3.108524186717662,6.554441377653826,1.1411447889031892
235,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_010_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_010_R3D_D3D_cp_masks_QoxB.tif,21,0.6302668453727799,3.2877641449481683,6.1018131869781636,0.938684945489546
236,QoxB-sfGFP,/Users/reyesmatte/Desktop/copypasta/20260227/processed_masks/C2 - JLG3576_010_R3D_D3D_cp_masks_QoxB.tif,C2 - JLG3576_010_R3D_D3D_cp_masks_QoxB.tif,22,0.7202839703764677,2.778083873865323,6.119063162377309,1.0110413569253078
