,Representation,label,Width,Length,SurfaceArea,Volume
472,Medial axis,1,0.7574924481787177,4.743748459842015,8.989878334045509,1.7235630864249971
473,Medial axis,1,0.8801308479272387,3.061714495054357,8.075201502030074,1.6053526391224247
474,Medial axis,1,0.7874928633174362,3.4371187473285847,7.772669786267642,1.5381920411727616
475,Medial axis,1,0.8792756499645527,3.6330487435936254,8.378125208713703,1.6677279640351017
476,Medial axis,1,0.9003959131221486,3.627981662260592,8.501761753531925,1.7289381348081503
477,Medial axis,1,0.9110131290242083,3.10746084361255,7.469579186483681,1.5115224346081968
478,Medial axis,1,0.9597507691573907,3.5550380122878016,9.93567707998608,2.167716330648908
479,Medial axis,1,0.6814504744806709,2.8956666461072604,5.787960891137376,0.9825841334618054
480,Medial axis,1,0.8961022956752575,2.927661509301473,6.786404357222816,1.3350544614002435
481,Medial axis,1,0.9022039401986859,3.528487301504819,9.062825564972576,1.8647382680572147
482,Medial axis,1,0.8142979097192002,3.9694183214208527,8.131434947950186,1.6659375089422628
483,Medial axis,1,0.9623157613293428,3.8976579693694644,11.035343323600495,2.4311059422041144
484,Medial axis,1,0.8298000545910014,3.7607786223368684,9.159723315996875,1.7691008783711974
485,Medial axis,1,0.8553775431946012,4.125156807720943,10.330974802106727,2.0542381570684625
486,Medial axis,1,0.8606340196605577,3.014340129040402,7.836360966966679,1.5270010319417384
487,Medial axis,1,0.9066887606895909,2.586383534524311,6.9975962401834195,1.3954219356608892
488,Medial axis,1,0.8983940861748925,2.9512064394427457,7.681989419812014,1.5386803427693854
489,Medial axis,1,0.7856514678121647,3.114657809828585,6.951584562161797,1.2488662385810925
490,Medial axis,1,0.6330259843264745,3.8975136775191817,6.455816930143601,0.961765439212757
491,Medial axis,1,0.9182120007035293,2.5158933183165613,6.712357271408497,1.3434814265242727
492,Medial axis,1,0.8937229139919854,4.245490463294571,9.617437473116855,1.971082925505292
493,Medial axis,1,0.8458417865833534,3.495883361409769,8.35311859361769,1.610979791544527
494,Medial axis,1,0.8341329131473937,4.48725429416555,10.497249770747615,2.195993615243699
495,Medial axis,1,0.8320539888538193,4.0305988555363,8.351720614727833,1.5924263725147687
496,Medial axis,1,0.8842023912829095,3.559063311075797,8.084688542348767,1.6082797511830849
497,Medial axis,1,0.919487771833454,2.7387697948693672,7.56827697562142,1.541592821933538
498,Medial axis,1,0.855748918104073,4.544605727606878,11.27034373320221,2.2559335151702644
499,Medial axis,1,0.8693426064725096,4.401903551847474,10.139594050827608,2.2174454176807163
500,Medial axis,1,0.8576366464130514,3.3824397877562866,8.041743808922215,1.5650449842741398
501,Medial axis,1,0.7301848897015187,1.9264104158377715,4.0741434489607915,0.6458818090141535
502,Medial axis,1,0.8510370354573726,4.589233844033809,10.732765225951045,2.1561630791200237
503,Medial axis,1,0.7373025410428823,3.5368166305930733,7.058106859752964,1.2899828433274525
504,Medial axis,1,0.8915164642799228,3.3349025937957046,8.049100190095352,1.6196976483060597
505,Medial axis,1,0.8369030593672049,3.6659387785644926,7.829079805058056,1.49312996179828
506,Medial axis,1,0.7726924600274083,2.7132551936480436,6.289761429656048,1.2258425267087816
507,Medial axis,1,0.9219618064519429,3.657494742991601,9.132818850261328,1.9086241117142675
508,Medial axis,1,0.9191367271848361,4.3090022719332115,10.68312907220014,2.262847538560998
509,Medial axis,1,0.9016881299989488,3.311500708450649,8.537058523263442,1.7395679558264303
