,Sampling iteration,Image_full_path,Image,label,Width,Length,SurfaceArea,Volume
88,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_48_cp_masks.tif,PY79_48_cp_masks.tif,119,0.7961878197917466,4.567195003658537,8.60547858216549,1.6305137547056534
89,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_48_cp_masks.tif,PY79_48_cp_masks.tif,122,0.7993136765181231,4.688849810423469,8.965315403553346,1.702663440132968
90,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_48_cp_masks.tif,PY79_48_cp_masks.tif,125,0.8063600834933259,5.525011488127391,11.12856306341248,2.109300936534233
91,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_48_cp_masks.tif,PY79_48_cp_masks.tif,129,0.7770120312786903,5.651222403490057,11.017512651898999,2.110922583292873
92,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_48_cp_masks.tif,PY79_48_cp_masks.tif,131,0.7601335118993789,4.576985436071624,8.667395185837952,1.6079771231049846
93,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_48_cp_masks.tif,PY79_48_cp_masks.tif,132,0.7341971427643239,5.351742475278156,9.93641383151224,1.7560755350536883
94,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_48_cp_masks.tif,PY79_48_cp_masks.tif,133,0.7247520190504841,5.713253726812037,10.390869128110587,1.8072313037492416
95,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_12_cp_masks.tif,PY79_12_cp_masks.tif,41,0.7000820987437446,5.386392352733197,9.305716302347376,1.5891684384999152
96,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_12_cp_masks.tif,PY79_12_cp_masks.tif,48,0.8027981982937775,4.4845807723337305,8.724750676131272,1.6342272633102515
97,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_12_cp_masks.tif,PY79_12_cp_masks.tif,56,0.8030347303185121,4.722791672496028,9.26132843498129,1.7286541024325008
98,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_12_cp_masks.tif,PY79_12_cp_masks.tif,57,0.680610796622126,3.7470620522355866,7.022298010786507,1.1234399212220056
99,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_12_cp_masks.tif,PY79_12_cp_masks.tif,64,0.7493886672822266,4.267108571992984,8.841044238663123,1.5674676454417003
100,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_12_cp_masks.tif,PY79_12_cp_masks.tif,68,0.7793232786345662,4.1558622750712955,9.042974296731792,1.6422663887828441
101,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_12_cp_masks.tif,PY79_12_cp_masks.tif,69,0.8154133418636651,4.887182326022556,9.663258729540004,1.8482721774605932
102,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_12_cp_masks.tif,PY79_12_cp_masks.tif,73,0.7704371348316542,4.877607406711032,10.05019768770084,1.8196653257720163
103,0,/Users/reyesmatte/Desktop/copypasta/20260226/processed_masks/PY79_12_cp_masks.tif,PY79_12_cp_masks.tif,96,0.8355803298917547,3.787006868961636,8.276193555298155,1.5875775961995078
