,Method,SurfaceArea
1916,FP2FM,13.211027738090026
1917,FP2FM,14.244755661248652
1918,FP2FM,13.402640903976472
1919,FP2FM,13.527384539664276
1920,FP2FM,13.795095150097909
1921,FP2FM,6.241249631659221
1922,FP2FM,1.0658682922417726
1923,FP2FM,10.469465341047332
1924,FP2FM,11.945140512317254
1925,FP2FM,10.287276069467433
1926,FP2FM,12.503783261225719
1927,FP2FM,10.801393556340946
1928,FP2FM,12.48514465453623
1929,FP2FM,10.904969245119458
1930,FP2FM,11.349082395250566
1931,FP2FM,13.336591649464184
1932,FP2FM,11.599914691928852
1933,FP2FM,10.717793805609853
1934,FP2FM,15.6030259700647
1935,FP2FM,14.398363045378062
1936,FP2FM,13.818135969080883
1937,FP2FM,12.425479155614848
1938,FP2FM,8.77081627315807
1939,FP2FM,8.709626571934775
1940,FP2FM,13.355586444234858
1941,FP2FM,15.473674957027377
1942,FP2FM,10.63415827519049
1943,FP2FM,13.63689412446241
1944,FP2FM,14.116587904862616
1945,FP2FM,13.415961641643053
1946,FP2FM,13.62352538060757
1947,FP2FM,15.290993488458188
1948,FP2FM,13.337867811568305
1949,FP2FM,13.495369503853246
1950,FP2FM,12.939863164078535
1951,FP2FM,14.113919333977453
1952,FP2FM,6.581071760198768
1953,FP2FM,15.420523213120653
1954,FP2FM,11.901915864188853
1955,FP2FM,10.651019137651176
1956,FP2FM,14.91582909001155
1957,FP2FM,9.500974117403317
1958,FP2FM,7.543504359553806
1959,FP2FM,13.378350078122542
1960,FP2FM,14.561272218324174
1961,FP2FM,16.247280863444075
1962,FP2FM,12.069359863626973
1963,FP2FM,13.598673000042224
1964,FP2FM,2.2707230551872364
1965,FP2FM,9.240626108145115
1966,FP2FM,8.254935292971112
1967,FP2FM,8.566219788339701
1968,FP2FM,12.076956302728638
1969,FP2FM,10.202802133392781
1970,FP2FM,14.75309728042121
1971,FP2FM,14.327662104952292
1972,FP2FM,13.606012599083074
1973,FP2FM,9.993456545898281
1974,FP2FM,10.632420996405068
1975,FP2FM,10.372316458092163
1976,FP2FM,16.32142189431035
1977,FP2FM,17.680257544483773
1978,FP2FM,12.653821775286065
1979,FP2FM,12.788327899918002
1980,FP2FM,12.644589339799216
1981,FP2FM,11.52827176336374
1982,FP2FM,15.178293858733472
1983,FP2FM,8.677938942607101
1984,FP2FM,14.90756357430008
1985,FP2FM,13.766387521656345
1986,FP2FM,11.09255566018562
1987,FP2FM,10.924722136756486
1988,FP2FM,4.880128526638364
1989,FP2FM,9.972240777358994
1990,FP2FM,3.808031614209096
1991,FP2FM,5.202129096520578
1992,FP2FM,11.511964256647992
1993,FP2FM,12.514005353463261
1994,FP2FM,9.841206792873356
1995,FP2FM,12.428780083301925
1996,FP2FM,8.809004190705435
1997,FP2FM,10.809702007699535
1998,FP2FM,9.572410201404994
1999,FP2FM,13.132366958106363
2000,FP2FM,13.001285248153495
2001,FP2FM,13.73268008842004
2002,FP2FM,9.760288898819178
2003,FP2FM,21.467207597041583
2004,FP2FM,13.175282262720271
2005,FP2FM,11.91702708127313
2006,FP2FM,12.630224179137011
2007,FP2FM,11.371181438942072
2008,FP2FM,10.837792022051412
2009,FP2FM,13.771647487267986
2010,FP2FM,6.916525316960159
2011,FP2FM,8.300387833247616
2012,FP2FM,12.941132098296116
2013,FP2FM,18.21865004900359
2014,FP2FM,15.339392834498137
2015,FP2FM,11.529568703422187
2016,FP2FM,14.30064032583697
2017,FP2FM,18.5925823396397
2018,FP2FM,10.933628129881507
2019,FP2FM,15.993428092700306
2020,FP2FM,16.18547283639808
2021,FP2FM,9.187361443975485
2022,FP2FM,13.496893009161376
2023,FP2FM,9.770950646854539
2024,FP2FM,15.772263649177342
2025,FP2FM,11.386127737640509
2026,FP2FM,18.537595378724077
2027,FP2FM,8.391827572043443
2028,FP2FM,1.0191983016148707
2029,FP2FM,8.680946273115417
2030,FP2FM,16.53914924417643
2031,FP2FM,20.30612994772673
2032,FP2FM,10.547732218894938
2033,FP2FM,15.661213836665105
2034,FP2FM,9.13730995895042
2035,FP2FM,15.871212743442536
2036,FP2FM,11.953549802145988
2037,FP2FM,8.786778456229229
2038,FP2FM,16.363043807468625
2039,FP2FM,10.102642236385105
2040,FP2FM,9.068995858709288
2041,FP2FM,17.607551721899263
2042,FP2FM,16.6033172106008
2043,FP2FM,14.443654260438988
2044,FP2FM,9.961692705145868
2045,FP2FM,11.657067389459169
2046,FP2FM,16.020902686825977
2047,FP2FM,10.005137480187747
2048,FP2FM,9.028069068117446
2049,FP2FM,7.8888770400454735
2050,FP2FM,12.674916544500133
2051,FP2FM,11.290895568217305
2052,FP2FM,13.746190708107784
2053,FP2FM,15.45676027401145
2054,FP2FM,9.307496205242064
2055,FP2FM,12.503549752964952
2056,FP2FM,11.825972714437636
2057,FP2FM,15.598476935765389
2058,FP2FM,16.489252027479342
2059,FP2FM,11.566226325528657
2060,FP2FM,12.247204058010778
2061,FP2FM,12.410997129399165
2062,FP2FM,10.096800080194589
2063,FP2FM,11.960096928633144
2064,FP2FM,8.630537683861942
2065,FP2FM,8.755551789822782
2066,FP2FM,12.064677885094659
2067,FP2FM,10.611315620596447
2068,FP2FM,11.99261022456589
2069,FP2FM,12.283883177850877
2070,FP2FM,7.115585424629356
2071,FP2FM,13.91752666994828
2072,FP2FM,8.736450223412477
2073,FP2FM,12.652158742976138
2074,FP2FM,10.80825847448082
2075,FP2FM,13.281135671671796
2076,FP2FM,11.437508597531439
2077,FP2FM,11.95634540451988
2078,FP2FM,14.991933433888562
2079,FP2FM,10.240322265798328
2080,FP2FM,15.769351757679715
2081,FP2FM,13.612843347361638
2082,FP2FM,9.924606203935456
2083,FP2FM,0.9521397155530023
2084,FP2FM,14.899859044942788
2085,FP2FM,10.70821697019428
2086,FP2FM,15.68693886141551
2087,FP2FM,14.437073441944987
2088,FP2FM,13.475823496425784
2089,FP2FM,16.311904215361135
2090,FP2FM,14.678685389835218
2091,FP2FM,12.230703476442367
2092,FP2FM,3.4265997668017003
2093,FP2FM,12.938538846977783
2094,FP2FM,10.929662561253982
2095,FP2FM,12.794124727386158
2096,FP2FM,12.696930962059461
2097,FP2FM,12.918479433968884
2098,FP2FM,8.692995760961509
2099,FP2FM,11.24862560830866
2100,FP2FM,13.409437907187485
2101,FP2FM,20.303736444196716
2102,FP2FM,23.309634681152193
2103,FP2FM,15.251361205859428
2104,FP2FM,12.74448814025386
2105,FP2FM,13.494697374266995
2106,FP2FM,14.200096525283408
2107,FP2FM,15.374663214718188
2108,FP2FM,13.427119715155525
2109,FP2FM,13.134060682225623
2110,FP2FM,3.1012844395947887
2111,FP2FM,12.580932122308278
2112,FP2FM,9.261599804352
2113,FP2FM,10.79435834055465
2114,FP2FM,11.09844631485778
2115,FP2FM,11.356275300435485
2116,FP2FM,7.479462229160199
2117,FP2FM,8.021100396486235
2118,FP2FM,12.081538699040648
2119,FP2FM,3.9561113467313915
2120,FP2FM,9.582928197235752
2121,FP2FM,12.115623625885547
2122,FP2FM,11.368232245943306
2123,FP2FM,13.387554922764656
2124,FP2FM,13.675423248096575
2125,FP2FM,11.96537312527826
2126,FP2FM,10.11109783016013
2127,FP2FM,12.099165302461081
2128,FP2FM,15.238701385292046
2129,FP2FM,9.584253387827419
2130,FP2FM,14.696530013108685
2131,FP2FM,15.76368849709975
2132,FP2FM,13.238169017640864
2133,FP2FM,12.292776993604928
2134,FP2FM,13.583142720114648
2135,FP2FM,13.731658832860084
2136,FP2FM,9.874395466841749
2137,FP2FM,11.365249049572634
2138,FP2FM,11.330005489606535
2139,FP2FM,21.320266823481788
2140,FP2FM,13.00174060847916
2141,FP2FM,10.697790704352345
2142,FP2FM,21.373653379928033
2143,FP2FM,18.597033961904526
2144,FP2FM,21.107245867395658
2145,FP2FM,16.98621604187526
2146,FP2FM,23.72761127738684
2147,FP2FM,11.625888614760314
2148,FP2FM,13.440121561029232
2149,FP2FM,9.243221603456176
2150,FP2FM,4.917362390109006
2151,FP2FM,12.655790229633569
2152,FP2FM,11.338887557235706
2153,FP2FM,12.512546276810314
2154,FP2FM,16.436670978788754
2155,FP2FM,10.61794059241498
2156,FP2FM,17.3962047786934
2157,FP2FM,14.04208095021299
2158,FP2FM,13.065621877607102
2159,FP2FM,15.786764124808835
2160,FP2FM,14.291491960231394
2161,FP2FM,11.661905264084643
2162,FP2FM,8.93551072399328
0,SoftWorx,7.117069113428382
1,SoftWorx,8.233271491927606
2,SoftWorx,7.673816500872268
3,SoftWorx,8.624038470960064
4,SoftWorx,9.742438311305374
5,SoftWorx,9.96446430110342
6,SoftWorx,16.13810738161914
7,SoftWorx,12.138513660695631
8,SoftWorx,10.255258511856619
9,SoftWorx,19.84443518045912
10,SoftWorx,14.783140171066215
11,SoftWorx,7.318482193787083
12,SoftWorx,8.968576241017384
13,SoftWorx,9.137645676814998
14,SoftWorx,8.614287272507788
15,SoftWorx,9.352811458219964
16,SoftWorx,8.949822922189794
17,SoftWorx,9.280320901875076
19,SoftWorx,9.622314986894379
20,SoftWorx,8.814851041289325
21,SoftWorx,10.027271537299303
22,SoftWorx,11.18193618763029
23,SoftWorx,8.680715880168782
24,SoftWorx,13.334302380069014
25,SoftWorx,10.52135131635629
26,SoftWorx,10.405493276944286
27,SoftWorx,21.89556921198587
28,SoftWorx,10.918849919429459
29,SoftWorx,11.798647570984102
30,SoftWorx,11.463883736604757
31,SoftWorx,12.555640500411787
32,SoftWorx,21.97086372271894
33,SoftWorx,10.069653173998603
34,SoftWorx,2.356269153771891
35,SoftWorx,11.24587536205177
36,SoftWorx,15.902422796358614
37,SoftWorx,8.377778522655035
38,SoftWorx,6.91171504086027
39,SoftWorx,15.461684259871998
40,SoftWorx,8.609736298887684
41,SoftWorx,9.597996493009271
42,SoftWorx,6.463951909833691
43,SoftWorx,8.483006692482013
44,SoftWorx,2.6413735783641297
45,SoftWorx,8.08267383067273
46,SoftWorx,7.934731109393636
47,SoftWorx,2.563812150505508
48,SoftWorx,8.129455902394483
49,SoftWorx,9.10184318081766
50,SoftWorx,7.061784750094733
51,SoftWorx,10.180421737681204
53,SoftWorx,8.280571866292718
54,SoftWorx,7.520506940201879
58,SoftWorx,7.698742817507377
59,SoftWorx,9.019202718551629
60,SoftWorx,9.89479470362719
61,SoftWorx,12.792926453737273
62,SoftWorx,8.497344946070767
63,SoftWorx,8.269491851330185
64,SoftWorx,9.85794676397656
65,SoftWorx,9.360221201036076
66,SoftWorx,12.311276120906811
67,SoftWorx,15.54695988734223
68,SoftWorx,5.638084241630835
69,SoftWorx,5.797199471205486
70,SoftWorx,7.1240874653046795
71,SoftWorx,12.888445844328194
72,SoftWorx,6.591970557533777
73,SoftWorx,17.105268709512494
74,SoftWorx,10.214660261557823
75,SoftWorx,10.582996880333734
76,SoftWorx,5.269322772113813
77,SoftWorx,17.30472699480738
78,SoftWorx,12.229237175238058
79,SoftWorx,6.6317273793596785
80,SoftWorx,11.423050374658091
81,SoftWorx,10.11603235405048
82,SoftWorx,17.05973205762915
83,SoftWorx,9.670715204435904
84,SoftWorx,19.070744587862286
85,SoftWorx,17.244596878386382
86,SoftWorx,13.692339059573474
87,SoftWorx,11.212580023674551
88,SoftWorx,11.31717587446601
89,SoftWorx,10.42347116372331
90,SoftWorx,10.746322774874958
91,SoftWorx,12.892841974150445
92,SoftWorx,11.062437165131577
93,SoftWorx,8.703522297119322
94,SoftWorx,9.899637076468442
95,SoftWorx,11.237434287134853
96,SoftWorx,12.321613745483035
97,SoftWorx,11.963761478633401
98,SoftWorx,10.300491162039437
99,SoftWorx,12.878281686487432
100,SoftWorx,8.913504601543734
101,SoftWorx,5.809281843855307
102,SoftWorx,8.009156451388309
103,SoftWorx,11.029440679479515
104,SoftWorx,8.482680251768647
105,SoftWorx,9.463430757128014
106,SoftWorx,12.918902046493749
107,SoftWorx,19.802963918727794
108,SoftWorx,13.115924990463993
109,SoftWorx,22.331854834448627
110,SoftWorx,11.382374031672658
111,SoftWorx,9.381650440882705
112,SoftWorx,9.46099947872117
113,SoftWorx,10.125697903180606
114,SoftWorx,8.492762291769035
115,SoftWorx,10.230159374480785
116,SoftWorx,9.453952406935446
117,SoftWorx,16.850335130919408
118,SoftWorx,10.869382123039717
119,SoftWorx,13.209343182949095
120,SoftWorx,11.310439411666446
121,SoftWorx,15.888457677904592
122,SoftWorx,9.594495206067146
123,SoftWorx,6.345684962638328
124,SoftWorx,8.622794431544568
125,SoftWorx,11.913299710097283
126,SoftWorx,5.74378545669804
127,SoftWorx,5.5680756492388985
128,SoftWorx,8.668633151894605
129,SoftWorx,11.19963142286268
130,SoftWorx,1.8031969951647713
131,SoftWorx,18.258332894659453
132,SoftWorx,19.993880636225082
133,SoftWorx,14.969848990680592
134,SoftWorx,19.64753184912827
135,SoftWorx,18.725750228119654
136,SoftWorx,8.686831420863497
137,SoftWorx,8.697880617637367
138,SoftWorx,7.863820860269063
139,SoftWorx,13.343682445980644
140,SoftWorx,18.418813074341987
141,SoftWorx,8.242705979481915
142,SoftWorx,7.048706731077732
143,SoftWorx,13.669130689481102
144,SoftWorx,18.429675542432058
145,SoftWorx,8.33059403891976
146,SoftWorx,16.502158357790492
147,SoftWorx,10.18716908630441
148,SoftWorx,16.071725743568695
149,SoftWorx,10.29326401676996
150,SoftWorx,13.08398225155414
151,SoftWorx,6.910545915964355
152,SoftWorx,19.25593326385403
153,SoftWorx,9.104663961036795
154,SoftWorx,11.816428597420465
155,SoftWorx,9.537798374647021
156,SoftWorx,9.344669653453511
157,SoftWorx,15.781520340102432
158,SoftWorx,8.655750008647809
159,SoftWorx,15.359450826127015
160,SoftWorx,15.077491607117508
161,SoftWorx,18.138496910263807
162,SoftWorx,13.168526912346305
163,SoftWorx,17.32780242896807
164,SoftWorx,16.03966757542124
165,SoftWorx,8.917434492018971
166,SoftWorx,16.63935611863439
167,SoftWorx,8.851886246824336
168,SoftWorx,15.791124388869056
169,SoftWorx,17.288453632094548
170,SoftWorx,8.777006107508564
171,SoftWorx,5.263076095003752
172,SoftWorx,8.038355074424935
173,SoftWorx,9.19299664792682
174,SoftWorx,4.165912904992862
175,SoftWorx,10.06257255639787
176,SoftWorx,8.562686888865212
177,SoftWorx,4.9989257603824075
178,SoftWorx,8.438801569802639
179,SoftWorx,8.513241000120118
180,SoftWorx,7.294874914273271
181,SoftWorx,8.770693267052861
182,SoftWorx,8.172301845165652
183,SoftWorx,8.192482221708916
184,SoftWorx,6.418448951419108
185,SoftWorx,13.471755290920894
186,SoftWorx,8.555841762502622
188,SoftWorx,2.0017874835382474
189,SoftWorx,7.96304675347866
190,SoftWorx,8.722418754013399
194,SoftWorx,8.094753138312731
196,SoftWorx,14.69313676643623
197,SoftWorx,5.903552220759113
198,SoftWorx,7.194084457457572
199,SoftWorx,5.942485717569824
201,SoftWorx,7.360414800226336
202,SoftWorx,12.824084043894127
204,SoftWorx,6.653469481825047
205,SoftWorx,5.875136855302188
207,SoftWorx,10.132496739532536
208,SoftWorx,7.0247737926229075
209,SoftWorx,6.697220162852145
210,SoftWorx,9.946941740002508
211,SoftWorx,14.495045846458646
212,SoftWorx,1.7296997499949178
214,SoftWorx,1.048733220929149
215,SoftWorx,11.49764410493461
216,SoftWorx,4.6172879488059495
218,SoftWorx,4.115933893144176
219,SoftWorx,7.3928317300416015
220,SoftWorx,0.8622574875155987
221,SoftWorx,1.3856115699754414
223,SoftWorx,0.8982895059464515
224,SoftWorx,10.952869168450656
225,SoftWorx,14.081983962052389
226,SoftWorx,18.439894073822742
227,SoftWorx,16.907972858215143
228,SoftWorx,14.088994772493578
229,SoftWorx,13.537907609183636
230,SoftWorx,13.72709796479508
231,SoftWorx,13.127236809101372
233,SoftWorx,16.83332590639881
234,SoftWorx,9.230714277237418
235,SoftWorx,11.968385836905505
236,SoftWorx,9.242439727069128
237,SoftWorx,12.784339682633997
238,SoftWorx,15.211692148106552
239,SoftWorx,18.42051456187238
240,SoftWorx,13.861969798807246
241,SoftWorx,17.004203399970496
242,SoftWorx,14.251699825528581
243,SoftWorx,15.402639178306769
244,SoftWorx,15.418303514279327
245,SoftWorx,18.892566011195207
246,SoftWorx,15.139688505340642
247,SoftWorx,14.551131560875232
248,SoftWorx,7.903689896461063
249,SoftWorx,8.182836642516984
250,SoftWorx,17.1934071113672
251,SoftWorx,14.69385131553725
252,SoftWorx,12.117967982258993
253,SoftWorx,12.238365583128445
254,SoftWorx,13.675096198557485
255,SoftWorx,7.0709154760418755
256,SoftWorx,18.758105780487625
257,SoftWorx,18.235060066379607
258,SoftWorx,6.275743049617792
259,SoftWorx,10.946097900006128
260,SoftWorx,9.249933233770594
261,SoftWorx,10.973239369123833
262,SoftWorx,9.388745068331573
263,SoftWorx,11.035383486221487
264,SoftWorx,7.820931240270071
265,SoftWorx,13.261002929406652
266,SoftWorx,10.172916823532654
267,SoftWorx,9.626371498922076
268,SoftWorx,6.979309982597619
269,SoftWorx,9.715274178513603
270,SoftWorx,12.844138756979449
271,SoftWorx,19.448696399935123
272,SoftWorx,20.189528229058368
274,SoftWorx,22.43416426788157
275,SoftWorx,13.095843351538896
276,SoftWorx,8.787793728776524
277,SoftWorx,7.911157857396014
278,SoftWorx,14.14068626418654
279,SoftWorx,12.295963946238343
280,SoftWorx,14.688325434517303
281,SoftWorx,12.921187032980294
282,SoftWorx,11.868944454432949
283,SoftWorx,4.747887672263652
285,SoftWorx,12.690962031081778
286,SoftWorx,12.877450783847877
287,SoftWorx,7.824239422300837
288,SoftWorx,5.871558061206475
289,SoftWorx,9.166739214973061
291,SoftWorx,8.897131508837258
292,SoftWorx,7.547230316419834
293,SoftWorx,15.618944638840915
294,SoftWorx,14.573596138828947
295,SoftWorx,18.910996084173473
296,SoftWorx,21.10734099941485
297,SoftWorx,21.98156513247418
298,SoftWorx,18.14397813067214
299,SoftWorx,13.11308303757206
300,SoftWorx,6.8067945560415755
301,SoftWorx,11.166017023288338
302,SoftWorx,20.800568121639067
303,SoftWorx,21.254579661874725
304,SoftWorx,21.019278712407385
305,SoftWorx,10.618732021897078
306,SoftWorx,13.103440655985947
307,SoftWorx,10.391545431509579
308,SoftWorx,20.485032579936934
309,SoftWorx,11.511619726319802
310,SoftWorx,10.605332453578486
311,SoftWorx,13.39800033708026
312,SoftWorx,23.493573668846278
313,SoftWorx,10.987260133797164
314,SoftWorx,12.899598297439104
315,SoftWorx,14.058844956007816
316,SoftWorx,11.98784129670331
317,SoftWorx,15.924857494837504
318,SoftWorx,12.519829577802287
319,SoftWorx,9.982805104330108
320,SoftWorx,8.309316465403597
321,SoftWorx,14.609026170919973
322,SoftWorx,15.484613643589787
323,SoftWorx,12.159513182701652
324,SoftWorx,14.528676374171521
325,SoftWorx,11.327690188614422
326,SoftWorx,8.636945577227031
327,SoftWorx,7.7238477017325495
328,SoftWorx,18.179931368680403
329,SoftWorx,13.091917699000197
330,SoftWorx,9.593631155471456
331,SoftWorx,9.170765793221936
332,SoftWorx,8.87183969673481
333,SoftWorx,10.424178134379071
334,SoftWorx,17.75534484589864
335,SoftWorx,2.5401447002413415
336,SoftWorx,1.6736238898386904
337,SoftWorx,11.439448732467067
338,SoftWorx,12.212424559171675
339,SoftWorx,12.181693667745785
340,SoftWorx,14.384608158831686
341,SoftWorx,1.4531559851361924
342,SoftWorx,6.566084031027
343,SoftWorx,14.509619536736032
344,SoftWorx,2.8351432761085205
345,SoftWorx,12.011156440154082
346,SoftWorx,13.012680216446135
347,SoftWorx,11.976977832345147
348,SoftWorx,8.41942701302002
349,SoftWorx,11.605122366137511
350,SoftWorx,10.426996351303021
351,SoftWorx,11.263830112949188
352,SoftWorx,9.551597699593943
353,SoftWorx,10.43401061493796
354,SoftWorx,11.48308114118145
355,SoftWorx,10.05569432605955
356,SoftWorx,8.654758028419678
357,SoftWorx,10.756291216302188
358,SoftWorx,10.610375154152754
359,SoftWorx,12.596779397737667
360,SoftWorx,15.595443623604154
361,SoftWorx,10.346307357874712
362,SoftWorx,13.692779565632422
363,SoftWorx,11.7050533969651
364,SoftWorx,5.115484794021768
365,SoftWorx,2.407991463791688
366,SoftWorx,13.616934323750574
367,SoftWorx,10.877148733740158
368,SoftWorx,9.762863882522723
369,SoftWorx,7.881909602080393
371,SoftWorx,10.13403840403131
373,SoftWorx,16.28229847286848
374,SoftWorx,16.25837472456962
375,SoftWorx,7.220379319259709
376,SoftWorx,9.986997671683529
377,SoftWorx,13.596459921096878
378,SoftWorx,13.28541861984804
379,SoftWorx,11.215109322874568
381,SoftWorx,11.461398402696865
382,SoftWorx,14.077860778813465
383,SoftWorx,16.017354847823874
384,SoftWorx,13.187182051986841
385,SoftWorx,12.303131201679424
386,SoftWorx,20.00634399506603
387,SoftWorx,11.9034802541371
388,SoftWorx,2.056904301824622
389,SoftWorx,14.71203041749026
390,SoftWorx,15.235266427611064
391,SoftWorx,13.163120250548966
392,SoftWorx,19.28275545087495
393,SoftWorx,21.325187713216966
394,SoftWorx,6.592693841819338
395,SoftWorx,14.483738071457429
396,SoftWorx,17.234979579217438
397,SoftWorx,21.257653345131004
398,SoftWorx,5.737387411654459
399,SoftWorx,8.097012095475538
400,SoftWorx,11.720626380361344
401,SoftWorx,9.502295517871035
402,SoftWorx,15.40572007943071
403,SoftWorx,13.440406113680421
404,SoftWorx,14.660158409816047
405,SoftWorx,14.379234028958013
406,SoftWorx,11.123207813098647
407,SoftWorx,12.549966763163905
408,SoftWorx,12.565638458102878
409,SoftWorx,11.472501566151786
410,SoftWorx,12.254530877957801
411,SoftWorx,10.251830427383629
412,SoftWorx,14.321290884883515
413,SoftWorx,11.475316920857278
414,SoftWorx,12.288105195513284
415,SoftWorx,14.54288561052863
416,SoftWorx,14.984196328435793
417,SoftWorx,11.53160108064634
418,SoftWorx,11.335653477013715
419,SoftWorx,16.164663084423502
420,SoftWorx,13.01799140166259
421,SoftWorx,12.113897784401448
422,SoftWorx,11.023485301109028
423,SoftWorx,17.37237901285749
424,SoftWorx,14.54324104248062
425,SoftWorx,12.77151722002599
426,SoftWorx,14.107381407714017
427,SoftWorx,15.848858047157691
428,SoftWorx,18.887846987424165
429,SoftWorx,12.790297004922824
430,SoftWorx,12.53434165289969
431,SoftWorx,15.094458808546436
432,SoftWorx,14.344275763211503
433,SoftWorx,13.94661257399473
434,SoftWorx,11.622036222621734
435,SoftWorx,16.16762344902926
436,SoftWorx,19.49028345085455
437,SoftWorx,14.655947137361801
438,SoftWorx,11.303513194029826
439,SoftWorx,11.167610536141481
440,SoftWorx,13.352020452830205
441,SoftWorx,14.063890808269669
442,SoftWorx,23.268633649945663
443,SoftWorx,16.10150474965194
444,SoftWorx,15.137935977274207
446,SoftWorx,14.466458386898843
447,SoftWorx,11.95794963017406
448,SoftWorx,15.356544096231008
449,SoftWorx,15.721745958340053
450,SoftWorx,15.3616706011162
451,SoftWorx,18.509684852326632
452,SoftWorx,11.461879218798867
453,SoftWorx,13.467802872046466
454,SoftWorx,12.378191558435446
455,SoftWorx,14.042348552689258
456,SoftWorx,11.886287948169358
457,SoftWorx,12.97059858392233
458,SoftWorx,11.134798687298732
459,SoftWorx,13.566263493728824
460,SoftWorx,16.825284650849763
461,SoftWorx,14.362520015889139
462,SoftWorx,13.927752848211469
463,SoftWorx,11.68478677420796
464,SoftWorx,14.135854485068368
465,SoftWorx,16.751573851549942
466,SoftWorx,15.565725274372264
467,SoftWorx,11.661973561662874
468,SoftWorx,13.143469581049771
469,SoftWorx,15.513060140953852
470,SoftWorx,12.761882843090165
471,SoftWorx,15.97296987757418
472,SoftWorx,17.4040884962638
473,SoftWorx,14.137743871545508
474,SoftWorx,14.859425195510827
475,SoftWorx,12.602367103954267
476,SoftWorx,14.348902871697549
477,SoftWorx,13.775835556240612
478,SoftWorx,14.150880072937856
479,SoftWorx,11.024468918996837
480,SoftWorx,15.181424375918688
481,SoftWorx,15.635811309746908
482,SoftWorx,11.488875827337594
483,SoftWorx,15.677267506547402
484,SoftWorx,17.895696374433072
485,SoftWorx,13.328396833328295
486,SoftWorx,14.045391455908122
487,SoftWorx,12.846574197114093
488,SoftWorx,14.444519148825533
489,SoftWorx,11.24130798486837
490,SoftWorx,14.455150048460313
491,SoftWorx,13.49741752241664
492,SoftWorx,16.316285735596832
493,SoftWorx,13.140541025765987
494,SoftWorx,12.140656485431247
495,SoftWorx,13.734097026034206
496,SoftWorx,18.154901362542024
497,SoftWorx,11.483456729638087
498,SoftWorx,14.98285876651317
499,SoftWorx,12.055148419566688
500,SoftWorx,6.988699288609354
502,SoftWorx,5.513007207238548
503,SoftWorx,12.823380619553356
504,SoftWorx,16.72373758580188
505,SoftWorx,12.826517031044954
506,SoftWorx,14.674081483604262
507,SoftWorx,10.828327191423151
508,SoftWorx,13.111212541094963
509,SoftWorx,16.153565625679313
510,SoftWorx,9.558013856601852
511,SoftWorx,9.963920901135442
512,SoftWorx,15.83335813287055
513,SoftWorx,11.710594345267499
514,SoftWorx,11.378951142117328
515,SoftWorx,19.279067753106713
516,SoftWorx,10.388833345590552
517,SoftWorx,8.986708964031944
518,SoftWorx,19.692914616524465
519,SoftWorx,10.243034521182022
520,SoftWorx,11.7761291929567
521,SoftWorx,9.77070686107486
522,SoftWorx,13.766728738436175
523,SoftWorx,19.450250967764795
524,SoftWorx,12.421077178505875
525,SoftWorx,8.747061206208617
526,SoftWorx,19.127662184397547
527,SoftWorx,15.431501618767527
528,SoftWorx,20.67903658765262
529,SoftWorx,9.305232393058258
530,SoftWorx,18.304517544987604
531,SoftWorx,15.500100301819916
532,SoftWorx,8.375787470862514
533,SoftWorx,16.06502445023301
534,SoftWorx,4.584567945372701
535,SoftWorx,9.409239814856594
536,SoftWorx,10.912236165480781
537,SoftWorx,14.239157876858362
538,SoftWorx,9.403682493469436
539,SoftWorx,10.790764674183816
540,SoftWorx,10.547152668979136
541,SoftWorx,11.341755474148364
542,SoftWorx,18.047403125003083
543,SoftWorx,16.53419284205248
544,SoftWorx,11.080146615592659
545,SoftWorx,12.921886922505212
546,SoftWorx,11.857251998768072
549,SoftWorx,8.918075345935245
550,SoftWorx,18.27576842543893
551,SoftWorx,17.280998583400567
552,SoftWorx,14.684531314790009
553,SoftWorx,15.321685244943385
555,SoftWorx,9.058280823331827
556,SoftWorx,15.420430069236785
557,SoftWorx,9.099373520188102
558,SoftWorx,15.132436327198686
559,SoftWorx,9.58121420693158
560,SoftWorx,10.980590736391754
561,SoftWorx,18.38762897009817
562,SoftWorx,9.266567303400654
563,SoftWorx,7.818471563747492
564,SoftWorx,7.8158460665517016
565,SoftWorx,9.926500593592335
566,SoftWorx,7.828317618871717
567,SoftWorx,9.720422567599943
568,SoftWorx,10.009049987653725
569,SoftWorx,8.362389033280751
570,SoftWorx,10.298433222814502
571,SoftWorx,17.45187187027857
572,SoftWorx,9.80136091982858
573,SoftWorx,10.090118603246726
574,SoftWorx,10.216011096718786
575,SoftWorx,9.654815859093349
576,SoftWorx,9.054781831844261
577,SoftWorx,9.820231767231213
578,SoftWorx,8.800025503305896
579,SoftWorx,7.370086789964381
580,SoftWorx,8.358999041333083
581,SoftWorx,6.084175399381941
582,SoftWorx,10.087920539676885
583,SoftWorx,7.618753906101739
584,SoftWorx,11.411912543798822
585,SoftWorx,9.56465247384314
586,SoftWorx,8.55461613856458
587,SoftWorx,1.2543979096798408
588,SoftWorx,10.745714798313996
589,SoftWorx,9.168131828597534
590,SoftWorx,14.394687798567205
591,SoftWorx,15.965219478202792
592,SoftWorx,12.582911970051503
593,SoftWorx,17.018843967394975
594,SoftWorx,17.617077033854393
595,SoftWorx,20.45771702056157
596,SoftWorx,6.422263527048065
597,SoftWorx,6.707109372536671
598,SoftWorx,14.87166507245446
599,SoftWorx,13.718183524419935
600,SoftWorx,11.22466834802377
601,SoftWorx,18.87659304443142
