,Fluorophore,label,Normalized_width,IPTG,Width,Length,SurfaceArea,Volume
265,FM 4-64,6,1.6940207221092622,1000 µM,1.079816390965715,3.332738207546131,10.544669131809611,2.6667817464002197
266,FM 4-64,7,1.7036069667352596,1000 µM,1.0859269325546457,3.7654551359283914,11.96706590988381,2.9192462397567955
267,FM 4-64,8,1.854102687633939,1000 µM,1.181857132271597,3.673588034483858,12.709897476826475,3.349464004050055
268,FM 4-64,9,1.7656701482037565,1000 µM,1.1254877476913805,3.14816795190842,7.637222152413398,1.868377006299248
269,FM 4-64,10,1.8023800757510688,1000 µM,1.1488876866410027,6.1539753513434565,19.56084444631162,5.2628705793413175
270,FM 4-64,11,1.6075216816258482,1000 µM,1.0246794729234734,2.7375020793615104,7.622064963095744,1.698340637415265
271,FM 4-64,12,1.6405344641497461,1000 µM,1.0457227477874937,2.4466136460544106,6.981435133232983,1.5488924630824448
272,FM 4-64,13,1.8500120505481341,1000 µM,1.179249645292781,5.979421943138705,12.446642200577948,3.254639451693157
273,FM 4-64,14,1.7295122887934051,1000 µM,1.1024397124790857,4.383840521512172,8.905471149728816,2.128197554880529
274,FM 4-64,15,1.8757910196306615,1000 µM,1.195681884281482,3.0551516940029377,11.292174628269231,2.937478398106279
275,FM 4-64,16,1.986140573205731,1000 µM,1.266021789296188,3.137986967418435,12.168810288066567,3.328370325154068
276,FM 4-64,17,1.8988360018400514,1000 µM,1.2103714032433448,5.308034636786185,12.326220899045552,3.2721905576605406
277,FM 4-64,18,1.865535218227994,1000 µM,1.1891445483961804,6.081971428882239,14.352670401942255,3.910954514061954
278,FM 4-64,1,1.8137128117185732,1000 µM,1.15611149086753,3.090418062417709,10.791285125924382,2.727035757245854
279,FM 4-64,2,1.8060180011465496,1000 µM,1.1512066024723624,4.150619512300257,13.092948823735828,3.3769892806618946
280,FM 4-64,3,1.699408142916044,1000 µM,1.0832504843131383,17.356937957697877,31.103496135882274,8.150696828101722
281,FM 4-64,4,1.8714772989738941,1000 µM,1.1929321975684264,3.8678166868395705,12.581985422064056,3.3096640694308403
282,FM 4-64,5,1.4817764452058975,1000 µM,0.9445259272200555,5.227190164956078,12.667380908538695,2.835069793484413
283,FM 4-64,6,1.8050147365921099,1000 µM,1.1505670934650523,5.667189931793933,18.628568086059907,4.998862977108616
284,FM 4-64,7,1.9278441840537446,1000 µM,1.2288620333859706,2.612301976432707,9.880253146478028,2.5566508853700736
285,FM 4-64,8,1.9033235585934771,1000 µM,1.2132318979672254,4.197564798366734,15.023130884578523,4.096371203416521
288,FM 4-64,12,1.809930981777554,1000 µM,1.153700846236765,3.4963280809441293,11.05878573406304,2.8042130944394517
289,FM 4-64,13,1.9022568185149638,1000 µM,1.2125519278779313,3.907567407724676,12.824407057801775,3.5497033975160033
290,FM 4-64,14,1.9763665737336134,1000 µM,1.2597915674945672,2.995701102851962,10.367317695288158,2.7903305787926604
291,FM 4-64,15,1.8965545061948719,1000 µM,1.208917113835058,3.364336395882568,10.39237086525944,2.838551034279248
292,FM 4-64,16,1.9602325803933014,1000 µM,1.2495073069579496,5.498601079320196,19.065523647880735,5.465761789176531
293,FM 4-64,17,1.706644525592027,1000 µM,1.0878631578907658,5.957226792298754,12.045583362018851,2.9521020430881078
294,FM 4-64,18,1.8582064196281105,1000 µM,1.1844729663128235,2.3106536399592175,8.553303413050998,2.099999708908078
295,FM 4-64,19,1.9581075971303294,1000 µM,1.248152782938298,4.835178417701928,17.2284484726587,5.0144669253819
296,FM 4-64,20,1.8144496011984899,1000 µM,1.1565811411774238,2.9087990986995145,8.86104798188833,2.315272198272525
297,FM 4-64,23,1.7411543565268215,1000 µM,1.1098606934619057,4.319016686071625,12.073537549510325,3.123810228815486
298,FM 4-64,24,1.9975565008047151,1000 µM,1.2732986222053584,5.3927342034840935,18.447698874172726,5.406831429671262
299,FM 4-64,25,1.785438504622333,1000 µM,1.1380886533383034,3.7398437217741423,10.71458837656349,2.7655396609630407
300,FM 4-64,26,1.8286300435846063,1000 µM,1.1656201534632995,2.68653184359511,8.276446452818641,2.0023326057908077
301,FM 4-64,27,1.3852200868113567,1000 µM,0.8829781922451462,3.3472747865538865,8.806375945706908,1.7765460258924115
302,FM 4-64,28,1.6642475962280532,1000 µM,1.0608381642432076,4.189057605193645,11.820850091991687,2.892828013188778
303,FM 4-64,29,1.6940620381935165,1000 µM,1.0798427269983302,2.829175928300355,7.906716238422357,1.820613327853463
305,FM 4-64,2,1.6652625365586444,1000 µM,1.0614851157181933,4.838426604964514,14.88020200356649,3.6412496246102495
306,FM 4-64,3,1.552782079260039,1000 µM,0.9897869128159743,4.61498831647232,13.399242988359848,3.0976132585027236
307,FM 4-64,4,1.6074417783882706,1000 µM,1.0246285403554702,2.6905567932950323,8.561147538816998,1.9126664504030748
308,FM 4-64,5,1.5476792477688326,1000 µM,0.986534224692018,9.139882506491118,23.453105803214687,5.568274915366688
309,FM 4-64,6,1.7844603765491287,1000 µM,1.1374651670301816,3.43395255907603,10.263593453677181,2.5404417897575535
310,FM 4-64,7,1.9970133859534407,1000 µM,1.272952425543813,4.477460849388256,14.686281852694188,4.580688925158015
311,FM 4-64,8,2.0509329549473363,1000 µM,1.3073222733464538,3.2969294060385423,10.813804983575237,3.079017783587668
312,FM 4-64,9,1.8572843383707962,1000 µM,1.1838852058194274,5.171898924515181,15.206289277554582,4.283294331209818
313,FM 4-64,10,1.9441189190769457,1000 µM,1.2392360066245003,4.968002429713702,16.28077464365339,4.648223629154122
314,FM 4-64,11,1.829896564221543,1000 µM,1.1664274692920915,2.714244485866735,8.703327603762302,2.1935624784107266
315,FM 4-64,12,1.82696051606343,1000 µM,1.1645559497265885,4.476709909315352,14.593690224577964,3.889165101430674
316,FM 4-64,13,1.7663625578837159,1000 µM,1.1259291090702144,2.873699253972321,8.948491009344396,2.2150291111793985
317,FM 4-64,1,1.632919739214267,1000 µM,1.0408689082265539,3.828196532941239,9.729451120616748,2.2532549726043283
318,FM 4-64,2,1.6188394988402146,1000 µM,1.0318937675177036,3.646153986135569,9.120666430617241,2.249457842536688
319,FM 4-64,3,1.848527816563089,1000 µM,1.1783035528606385,4.803182012973897,13.776630346257118,3.962452991748715
320,FM 4-64,4,1.7917061530034142,1000 µM,1.1420838284659574,3.7225590605186785,9.890628261833609,2.7295461360453284
321,FM 4-64,5,1.786076130502661,1000 µM,1.1384950939844514,5.294379949317385,14.773949020154447,3.848829574130401
322,FM 4-64,6,1.744337240094212,1000 µM,1.1118895528505468,4.791950469111009,13.589758861049066,3.7253709885899684
323,FM 4-64,7,1.7334463513031764,1000 µM,1.104947394425175,3.396057141681383,8.798953297380438,2.2548845658233603
324,FM 4-64,8,1.7352530680268548,1000 µM,1.1060990464130154,3.232203195444642,8.948414662782438,2.2359574028990585
325,FM 4-64,9,1.7594151960494069,1000 µM,1.1215006654952646,5.216476215581253,16.266057254192333,4.201146469791951
326,FM 4-64,10,1.603775032466865,1000 µM,1.0222912535113573,4.732744753484911,13.820305709796726,3.29129167860834
327,FM 4-64,11,1.8228644258983147,1000 µM,1.1619449868018505,14.45951864123629,26.49501793560507,7.348376252215833
328,FM 4-64,12,2.0700731903908056,1000 µM,1.3195227970407961,3.4568224506775427,12.468595090014265,3.56341763428809
330,FM 4-64,14,1.9008022098331647,1000 µM,1.2116247194462115,4.054606800440675,12.96032978966938,3.532220110648841
331,FM 4-64,15,1.8805850598156717,1000 µM,1.1987377401533492,3.646981885038072,11.47211318619004,3.0867280469514884
332,FM 4-64,16,1.6899477663253615,1000 µM,1.077220174545376,3.1386378499291303,8.542925977401557,2.1123465232911474
333,FM 4-64,17,1.4938772646301133,1000 µM,0.95223932941629,3.652177862635419,9.214173172135279,2.002275327115208
334,FM 4-64,18,1.6478308488987756,1000 µM,1.050373668371856,2.7505485503135936,7.526695201837377,1.6917466396035874
335,FM 4-64,19,1.8056615108857015,1000 µM,1.1509793655667806,2.274070310707665,7.367696218598185,1.7239332092473334
336,FM 4-64,21,1.5042011071931376,1000 µM,0.958820036648385,3.433472246674056,6.312221871807074,1.3127356491623312
337,FM 4-64,22,1.8081525954701991,1000 µM,1.1525672528520514,3.7869302345164453,12.019638714375457,3.23246822324245
339,FM 4-64,24,1.5634333375873743,1000 µM,0.996576324052896,4.256649965405853,10.409595299559621,2.3437336692861708
340,FM 4-64,25,1.6656299843430782,1000 µM,1.0617193372570901,3.826115810205279,11.694295909897034,2.809222043521471
341,FM 4-64,26,1.6698926371018115,1000 µM,1.0644364718575123,3.3572204330411792,10.115627888718578,2.38048371147789
343,FM 4-64,28,1.670540906144642,1000 µM,1.064849696754391,3.8172730531180386,10.726644108721812,2.5560800708457694
344,FM 4-64,29,1.4280936386016256,1000 µM,0.9103069984148879,2.683470878734907,6.678426289716893,1.499957786594429
345,FM 4-64,30,1.6385819729395823,1000 µM,1.0444781750473644,2.715322536199515,7.590225117819578,1.7776318233594615
346,FM 4-64,31,1.4535867454076798,1000 µM,0.9265570207590901,5.082082057661146,13.808201155517013,3.0192424828492523
347,FM 4-64,32,1.6120288638247724,1000 µM,1.0275524774575662,7.21037961010172,19.919277075335962,4.882048061273499
348,FM 4-64,2,1.7828656238545706,1000 µM,1.1364486268682783,3.4994218732076643,10.698344944654263,2.8256520121811164
349,FM 4-64,3,1.848884625114775,1000 µM,1.1785309926537406,3.6497256576882364,11.442701545724692,2.9885434787412706
350,FM 4-64,4,1.6382971093981042,1000 µM,1.0442965950246044,2.939962519356136,8.281354496226102,1.977086714788446
351,FM 4-64,5,1.8820815595408527,1000 µM,1.199691651112782,4.4881779004291875,14.861849153302193,4.030905969809475
352,FM 4-64,7,1.8806671574669536,1000 µM,1.1987900715022854,3.207062473566478,11.237274071947859,2.978962166055489
353,FM 4-64,8,1.8886600726640839,1000 µM,1.2038849801588418,4.010707760003987,12.030255391122335,3.30804165844691
354,FM 4-64,9,1.6094078096325595,1000 µM,1.0258817438936716,2.483888643799024,6.923526580094004,1.6692201469398837
356,FM 4-64,11,1.547020042636135,1000 µM,0.9861140288242782,2.369581081987028,6.157368278410643,1.2931191266106032
357,FM 4-64,13,1.8631071439006874,1000 µM,1.187596825618714,5.575193762447252,17.410787869528864,4.783011468338617
358,FM 4-64,14,1.8867117346706,1000 µM,1.2026430547956823,2.0408897581785985,6.93865171654699,1.6427155206921555
359,FM 4-64,15,1.872607462991602,1000 µM,1.1936525958580537,5.014864582842421,15.437693649203275,4.300910224610864
360,FM 4-64,16,1.872126858975877,1000 µM,1.19334624535893,4.511795542673101,10.212900132887563,2.639101686652975
362,FM 4-64,18,1.6997489363422071,1000 µM,1.0834677156153896,3.9073453318561353,12.188557763156231,2.979614665710454
364,FM 4-64,20,1.7103021439611743,1000 µM,1.0901946265766889,2.2461766961111005,6.862360242700046,1.601899807623699
365,FM 4-64,21,1.7549068542134592,1000 µM,1.1186269217759603,3.806876131561019,12.158466902287344,3.1547426633226237
366,FM 4-64,1,1.8637744642788665,1000 µM,1.1880221943718694,6.262204185175452,18.872342362502344,5.212323309031442
367,FM 4-64,2,1.8596299052268541,1000 µM,1.1853803360171995,3.0978859574821835,9.944059942348707,2.5609846959036404
368,FM 4-64,3,1.7608482715277767,1000 µM,1.1224141480582808,3.123327830948301,10.58550244433637,2.6067646683256247
369,FM 4-64,4,1.6092800176408875,1000 µM,1.02580028568868,4.339640166644932,12.528552400960171,3.1672706584447843
370,FM 4-64,5,1.7742942464155609,1000 µM,1.1309849901305458,6.410601457355797,21.682858946847556,5.79052650718655
371,FM 4-64,6,1.5458715697389258,1000 µM,0.985381959940586,5.567441028338014,15.817056726683411,3.654365463817972
372,FM 4-64,7,1.6469556655387623,1000 µM,1.0498158019154964,4.747596997691764,15.491531907233535,3.7669726651482205
373,FM 4-64,8,1.7927306295963357,1000 µM,1.1427368586224125,3.356748438116074,11.16106923344581,2.949034381035924
374,FM 4-64,9,1.633333762506266,1000 µM,1.0411328183022144,4.147731747336868,12.557489004693275,3.0258422772014195
375,FM 4-64,10,1.7122860829122857,1000 µM,1.0914592449902216,7.060935483554325,21.800118324830418,5.696747678550909
