,Day,Strain,Stage,Length_mu,Length_sigma,Width_mu,Width_sigma,SurfaceArea_mu,SurfaceArea_sigma,Volume_mu,Volume_sigma
1150,Day1,7A1,Exponential,5.891719837375691,0.043378748829864505,1.29614609039939,0.0030769758471486538,21.586773787749486,0.047581260416900736,6.5089252409636575,0.019967968632810272
1151,Day1,7A1,Exponential,16.436468868367985,0.19546652791603494,1.5114723729039716,0.004388981513246122,46.759577528499634,0.13575036361549334,16.68783598119378,0.05459229476355593
1152,Day1,7A1,Exponential,7.473753643514552,0.06768873101659607,1.3489853249031105,0.0034386083170730654,27.37906433959642,0.07518544145771927,8.740465593973424,0.027353733677173184
1153,Day1,7A1,Exponential,11.070446937492084,0.11651021575503223,1.3812956978144517,0.0037795885647168024,25.47536321694239,0.06644136011294884,8.203695263958926,0.025858741456520413
1154,Day1,7A1,Exponential,7.936523375524089,0.0712686690662876,1.3233243682925546,0.0032215769874490907,29.1122888989732,0.07803991330628449,9.340532184404527,0.02832619608753242
1155,Day1,7A1,Exponential,6.022524973078501,0.04042865962909381,1.480435507065594,0.0044230026194108435,25.240466092578107,0.06229069874475834,8.4392211001176,0.0236364226280033
1156,Day1,7A1,Exponential,4.611182575510404,0.026487249634725686,1.4914007586939644,0.004264986905202638,18.87330718653628,0.042472955410499065,6.158214404154281,0.01818299188359822
1157,Day1,7A1,Exponential,13.787547417622216,0.16257466677672977,1.4379718905257914,0.003973851797876363,53.060574280091174,0.15844568861405495,18.31119525082853,0.06374573889226229
1158,Day1,7A1,Stationary,1.6879607016682245,0.022866530840236862,1.3484780769498268,0.003428052625112524,6.710535636152033,0.008662478205372007,1.6169765719704512,0.0027239746322545986
1159,Day1,7A1,Stationary,1.7964704743848867,0.022236547779389628,1.0854676250162087,0.0020978633894946494,5.0146040938574785,0.00971236590519496,1.0832003257028364,0.0024462654654443224
1160,Day1,7A1,Stationary,2.5397201953663426,0.015425597153080546,1.3108765816803065,0.0034051328155720695,8.34849566919929,0.010817802027447974,2.230936299841164,0.004052623353679154
1161,Day1,7A1,Stationary,2.9652637668210495,0.013279983752313368,1.139158607070993,0.0023927937887487693,8.568072529173477,0.011384381081079363,2.2550300326367476,0.0042603572007969236
1162,Day1,7A1,Stationary,2.282951585756852,0.016060576812117394,1.079305693262218,0.0020386630383454505,6.903244226516479,0.008795054250162403,1.6868912617790885,0.002790784933214317
1163,Day1,7A1,Stationary,2.3314161644796663,0.01663928407970747,1.2994694491840844,0.0029469038847088117,7.7475740800295645,0.009683044945925407,1.9775291487875712,0.0034812705697020224
1164,Day1,7A1,Stationary,3.0809675332319806,0.013745813184858598,1.1304764084291554,0.002313035676851306,10.86112985858578,0.016968176745047588,2.713765751182667,0.0057775647722855
1165,Day1,7A1,Stationary,2.7379575570329613,0.012325527429275182,1.2174881304390068,0.002686041072066367,9.842529889424354,0.015559384750548775,2.580829363447882,0.0054347138979528075
1166,Day1,7A1,Stationary,3.933155840636604,0.02031940713519244,1.0030090332853137,0.0016368770136159453,8.651729787236029,0.012112869576972237,2.3032334774524457,0.0045544359482634356
1167,Day1,7A1,Stationary,2.3798047736585577,0.016183743309448252,1.3505619936810977,0.0036224827671937064,8.95183335160224,0.0116736030052919,2.423489765137801,0.0049803305932510445
1168,Day1,7A1,Stationary,2.596355211581288,0.014545673745084243,1.1760858112432466,0.002515138147234282,8.142666318070686,0.01113976171991114,2.1040153561698034,0.0034672534927097675
1169,Day1,7A1,Stationary,2.6545506697023638,0.014172644479755,1.0998300411655295,0.002023962293372526,7.590460389238509,0.009790524092204283,1.8802098931961346,0.0031200589268638576
1170,Day1,7A1,Stationary,2.2997679893589282,0.017329329857510668,1.2687756213389352,0.0030441632929803977,8.336770784498658,0.01057859722736568,2.111771977486754,0.0037864213148851114
1171,Day1,7A1,Stationary,2.726097637590594,0.01400149593618663,1.1778736351520311,0.0024222143332301876,9.44672287844731,0.014283095304156302,2.371166506375553,0.004644514207318794
1172,Day1,7A1,Stationary,1.8034653081394088,0.021582703707839736,1.261829812827162,0.0029285230831599895,6.428192328977758,0.008951549327155445,1.5095461335963254,0.002490315635593422
1173,Day1,7A1,Stationary,2.380015903046161,0.016920072253237228,1.0052942463148695,0.001464603443719301,6.947391502720175,0.008690364444856425,1.7692438944504998,0.0030690866013216972
1174,Day1,7A1,Stationary,2.4357619125429233,0.016339457072423666,1.2688269258700324,0.00294208543863587,8.473662491250197,0.011656195351728637,2.170561311544775,0.00424373037089131
1175,Day1,7A1,Stationary,2.4290618791692378,0.01585508077446837,1.1078361327058999,0.0019417502849768998,6.789942970842763,0.008621403244383152,1.6324563882956065,0.002770053054118644
1176,Day1,7A1,Stationary,2.113251468314498,0.018983489997098802,1.0210724806936113,0.0016542495037450205,5.44739451299933,0.00990211205728972,1.1572068880209279,0.002148498184110339
1177,Day1,7A1,Stationary,2.4600154922661046,0.016175171980058235,1.1908864506761707,0.002578852711962003,8.11647618765297,0.009966701888783692,2.012799042468414,0.003871258308410501
1178,Day1,7A1,Stationary,2.365453795431563,0.016240533302549123,0.9814214712706939,0.0014449573941350692,5.960056796569903,0.009034158963930339,1.4204899095546157,0.002412506051768858
1179,Day1,7A1,Stationary,1.982745742617608,0.01993577229703511,1.1086060557473754,0.002249095828217142,6.431133981811099,0.00843128293498752,1.53945135874723,0.002564624672008876
1180,Day1,7A1,Stationary,2.2819164340708586,0.01582181809637289,1.2698723133440004,0.003085895263234026,8.645011261896052,0.011294685285257065,2.2227219285657616,0.004488381929068169
1181,Day1,7A1,Stationary,3.5602574926198347,0.015043088322374202,1.1445073479332122,0.002243713104416037,11.209523306183709,0.019499058656899878,3.046509753114618,0.006738485958488226
1182,Day1,7A1,Stationary,1.5994359538980738,0.025742377101518256,1.0657486528772544,0.0018879801699520893,4.515164272906584,0.010741457372932266,0.9101785663459543,0.002570232661316584
1183,Day1,7A1,Stationary,1.7143341612954595,0.02444406659763794,0.9154427226517766,0.0012669416250062145,3.764587602884468,0.013572708185541163,0.71928988513786,0.0028811788978428017
1184,Day1,7A1,Stationary,2.471995165214137,0.015363181554286577,1.1671855287912811,0.0023673347328750506,8.501705744678832,0.011059442649656531,2.109022000812466,0.003706045029478638
1185,Day1,7A1,Stationary,1.8940455815509503,0.02299481360433655,1.1617783197294855,0.002446355861853496,5.967592290392183,0.009321571154726515,1.4106452131368492,0.002467634121582813
1186,Day1,7A1,Stationary,1.8645308240359122,0.022608516417848456,1.2118969761885576,0.002651232171931291,6.544132053690797,0.009450821205135412,1.5658919656047878,0.002618925187983475
1187,Day1,7A1,Stationary,2.1056875801311667,0.018787353889527684,1.2648306849348063,0.003010625508415392,6.855564875919882,0.008593150015245668,1.67892527071123,0.0029440075874428385
1188,Day1,7A1,Stationary,2.2938783347065703,0.01762228395355966,1.1498066168022032,0.0022575948218474,7.315954162376941,0.010060754933920788,1.7767146599702128,0.003060499677363606
1189,Day1,7A1,Stationary,3.0069295034587475,0.013168592101382595,1.3096921392942598,0.0032025092669245646,11.462182361287066,0.01759344672688387,3.155455409048354,0.007206128132077648
1190,Day1,7A1,Stationary,3.2795706910657962,0.012561749869949058,1.011471182370833,0.0016210587093962328,8.638668287138819,0.011267400435736449,2.1081826254471316,0.0040064428084238025
1191,Day1,7A1,Stationary,2.486276300721535,0.015119177815046004,1.1782767611758382,0.002732742859196636,7.774675520197425,0.010580891642435197,1.9015366903298423,0.003551100393586001
1192,Day1,7A1,Stationary,2.9962235750135813,0.012644984641139804,0.988773028077769,0.0015189815610322148,7.705832203012773,0.00987467649102631,1.9888931775749317,0.0038065186822416573
1193,Day1,7A1,Stationary,2.8253987385910886,0.013164202875010418,1.116263445557609,0.0021059314894840185,8.485707490635217,0.011169254933671251,2.1561540717215935,0.0041701175837747075
1194,Day1,7A1,Stationary,2.6794124873497407,0.014134487285275155,1.117539193328105,0.002154418594863607,6.829713985612119,0.007921432354774579,1.585394810078725,0.0026905730303987247
1195,Day1,7A1,Stationary,2.315274539142453,0.017286178176963915,1.0142505562394297,0.0016299115385178676,6.405926596959461,0.009020985816490336,1.4692347645718118,0.00251910574284777
1196,Day1,7A1,Stationary,3.609695636763612,0.014154095765208135,1.0634478141917714,0.0021619556632567296,10.287696246487501,0.01564915980828803,2.4775509937776445,0.004754015902136524
1197,Day1,7A1,Stationary,1.8669323883558564,0.023828884539391595,1.177051256498914,0.002410648018238691,6.042021381602061,0.008759277530195607,1.3569104969348804,0.0023702763868041882
1198,Day1,7A1,Stationary,1.980169180924986,0.019773887120707618,1.2872025885423763,0.003100931738376419,6.8135101164389535,0.009231858834747681,1.6816138025100986,0.0028662995574187545
1199,Day1,7A1,Stationary,3.3701659844850558,0.013238773331593479,1.185508387069232,0.0024998810116163444,10.15642497033706,0.015138064086795862,2.7398860276275703,0.005727901241500223
1200,Day1,7A1,Stationary,1.9451758486687067,0.02041237802264874,1.2612069402214785,0.00292256280286106,6.714023635524562,0.009103393744473262,1.6107617589135201,0.0026630876995504264
1201,Day1,7A1,Stationary,2.2058163325239533,0.019064669467142904,1.1646075416596449,0.0024472929627137817,7.391571193469093,0.0098773124606069,1.7701773397111533,0.003156907341595636
1202,Day1,7A1,Stationary,2.615157812153391,0.0140561601658879,1.153565383365412,0.0023374580940227116,8.651834427256585,0.011807653233470619,2.1325549292501162,0.004102947788032185
1203,Day1,7A1,Stationary,2.4714914169604505,0.014247153384785667,1.135413789640545,0.0022187772140293896,7.442712431691349,0.009553472779195358,1.7648877854239187,0.002928060832516397
1204,Day1,7A1,Stationary,2.1897160506668167,0.01870369574293982,1.1292238195761122,0.0022614195610767543,6.259358112050179,0.008189757659320673,1.433358986038004,0.0024149819007123017
1205,Day1,7A1,Stationary,2.2835203026297397,0.017581835668908197,1.0695640002938218,0.0018520451170992705,7.072081948126291,0.009860349581537725,1.8410427900259272,0.003145397304828067
1206,Day1,7A1,Stationary,2.053815672848542,0.01933787370348243,1.2003299394303382,0.002637467123925839,6.343287209896013,0.009577883507899274,1.525434551659212,0.0022556411512314775
1207,Day1,7A1,Stationary,2.4934932984213565,0.01643224504114288,1.1712235462186091,0.0024147300662120666,8.018728000514622,0.01091711646649536,1.9279443655106738,0.0032746987119979067
1208,Day1,7A1,Stationary,3.2848467564763966,0.013798738025285258,1.3113839180498925,0.0032671188742924833,8.62580977591627,0.010947999888513847,2.242293347222617,0.004521318517924466
1209,Day1,7A1,Stationary,2.5110130471753145,0.016394736108346807,1.1524519360728334,0.002448032080398686,8.317213176060086,0.010602788122023287,2.0144516319763883,0.0035709716683142213
1210,Day1,7A1,Stationary,2.800805840106038,0.013865269339879738,1.0988051145287336,0.002010156604981068,7.580005481732759,0.010145060095911878,1.7892712619314688,0.003036019056634006
1211,Day1,7A1,Stationary,1.9819577523712801,0.019735739083300723,1.2169616825379677,0.0029969706184456682,6.530909452079075,0.009518574464934879,1.5495414103040797,0.00258062112197124
1212,Day1,7A1,Stationary,2.424127240081769,0.016773527871622788,1.135601385071694,0.002341293192027784,7.631608950636616,0.009369536833367036,1.8532448827455428,0.0034027698872948417
1213,Day1,7A1,Stationary,2.129411214327155,0.02142085775688292,1.2918964557658414,0.0031867246428592764,7.552172381408933,0.00903094920349015,1.871281234652515,0.0034741271799380263
1214,Day1,7A1,Stationary,2.0704626934924883,0.017783854301355477,1.1953433243318683,0.0027620240566893998,6.676746841276779,0.009911447428580215,1.5977966078829509,0.002455292975151886
1215,Day1,7A1,Stationary,2.3367798007708642,0.016383176292922307,1.170495835476238,0.0024311885848735683,6.789428441815975,0.009585364469389833,1.5805468898997552,0.0027239854926515805
1216,Day1,7A1,Stationary,1.9732806307815427,0.02037644476035962,1.1173721262582477,0.002079214413493402,5.318000449416613,0.010775609521879864,1.212163798057621,0.002117042917687017
1217,Day1,7A1,Stationary,2.064918614568155,0.019212405899234265,1.3187877350409325,0.0032767750666679234,7.82186240911687,0.00965305240840733,1.9772514618362629,0.0038723729229891003
1218,Day1,7A1,Stationary,2.967851810526454,0.01349128547985516,1.2732639625463738,0.003044539210765741,10.286975288408238,0.015964909071440624,2.8040276040262926,0.005933999720875523
1219,Day1,7A1,Stationary,2.465763197367135,0.014395476822199965,1.0347149987906596,0.0015921907191010112,6.588071134370093,0.008923065432811326,1.5177045851940925,0.0025649892072216866
1220,Day1,7A1,Stationary,2.723314367736902,0.013685059930621458,1.282540661812573,0.003119780882130088,9.154771254466217,0.012607214129869163,2.386980148684658,0.004811787995907469
1221,Day1,7A1,Stationary,2.6658847234408056,0.014535083376391143,1.240381908905805,0.0029481202164734037,8.778998746159333,0.012149815538900929,2.228393671573885,0.004515131061967912
1222,Day1,7A1,Stationary,3.2495412419933336,0.012727325104797951,1.1823361327335589,0.0025010412899964638,10.416256877565138,0.015489238206349292,2.697424300102838,0.005855546052670633
1223,Day1,7A1,Stationary,2.6278100795987647,0.014689117380601873,1.3349055117377757,0.0034298725566514992,10.408020100864055,0.014505005717082785,2.849197613092465,0.006365428651278642
1224,Day1,7A1,Stationary,2.880061248538017,0.0127955677197246,1.203623357437384,0.002603594214901124,9.43029470637073,0.013095733489901036,2.3963118053769716,0.004961660236712924
1225,Day1,7A1,Stationary,3.2619575238552687,0.015302972982851755,1.2937852949213857,0.0031079103396306563,10.97207705800114,0.018627600164589513,3.010713497833113,0.006616915723394178
1226,Day1,7A1,Stationary,1.7111552513716333,0.02351190934367043,1.3737359493108834,0.0036754024699751165,6.503369255001795,0.009112992493848017,1.5599133764744961,0.0027431073100871134
1227,Day1,7A1,Stationary,2.626002595954901,0.013672909887637414,1.1874046470199224,0.00255892566682029,8.554249208718225,0.01202875986729866,2.102124275815974,0.0035339487317482972
1228,Day1,7A1,Stationary,2.5575763458396557,0.014709337818231083,1.2018610896884367,0.0029169275416149883,8.155211486081527,0.010345306879768517,2.1393124525386478,0.003763846816772453
1229,Day1,7A1,Stationary,2.016209629979132,0.01982061202567088,1.2813976803507823,0.0030856725448081468,6.963277805701786,0.009578090444177683,1.676672327068877,0.002947016027474824
1230,Day1,7A1,Stationary,2.576982356360925,0.013588161712580484,1.2706348567309154,0.003084042291426133,10.157323449581533,0.015439651641092064,2.682767305099191,0.005932353220231543
1231,Day1,7A1,Stationary,2.8530713174408966,0.013634115949379362,1.2632705646710503,0.0031630781225790807,9.77729922394393,0.014423023591674154,2.569985099900583,0.005238012081352765
1232,Day1,7A1,Stationary,5.008372726709861,0.03124572122689461,1.2495335720263534,0.00277504468578227,13.062240135812887,0.02532297516500261,3.628951139542527,0.008619737657598669
1233,Day1,7A1,Stationary,3.009261118760798,0.013583724898690626,1.407923411603932,0.003693112913879549,12.4350637722649,0.021569548188471486,3.628861894193547,0.009365679403777359
1234,Day1,7A1,Stationary,1.9577537888145116,0.020160078122115618,1.3378295988547098,0.003459844118188568,7.853190723215528,0.009925292096146537,1.9969885683874322,0.0034710616624580777
1235,Day1,7A1,Stationary,3.0941782058176086,0.011608653873146515,1.263640001497406,0.00303533911718151,8.471572803666403,0.011162119538239132,2.2798866595795197,0.004614524966670837
1236,Day1,7A1,Stationary,2.9319367411962283,0.013068189259969006,1.1270827583712921,0.0022753053749488823,7.299961113030958,0.009914669198241152,1.7727340836533612,0.0030486045121680926
1237,Day1,7A1,Stationary,2.588267355842321,0.01398240988673402,1.3932020461555013,0.003810731684258274,9.80678423375312,0.014233853470438394,2.712107537399561,0.005652538208655664
1238,Day1,7A1,Stationary,1.8665694453763284,0.022868569689658357,1.1528599203650765,0.002441817485239905,5.8747495016458675,0.009429994927821232,1.3517106204646225,0.0025102393329698054
1239,Day1,7A1,Stationary,1.9495451813783602,0.02017439953285794,1.4970267781359596,0.004255633136892575,8.416702625301507,0.011500495539516877,2.261425986824592,0.0042953339947549105
1240,Day1,7A1,Stationary,2.823713405855181,0.01307265208263642,1.267998903512576,0.0028597353173369926,8.605978823409746,0.010928210988421597,2.3724949674164746,0.004633101239237552
1241,Day1,7A1,Stationary,2.369743363405784,0.015918519145269597,1.2102011332321896,0.002806309060697514,7.81586415654552,0.009868650706705123,2.0741920839057295,0.004025016792158006
1242,Day1,7A1,Stationary,2.995981066733924,0.012540388774911693,1.292152611542158,0.003288843953427565,9.732413491196684,0.013481584185310388,2.737750812080084,0.005976239344244159
1243,Day1,7A1,Stationary,2.050276727661455,0.019161234444888226,1.0047875785788791,0.0015164099986114828,6.046950645885877,0.009558623564154486,1.473627059223585,0.002502823628727676
1244,Day1,7A1,Stationary,1.8764758983547007,0.020263347598030147,0.961100109985756,0.0012993936487385028,5.552279162958621,0.00932945915675372,1.3059082928873127,0.0022031897824937073
1245,Day1,7A1,Stationary,3.030964258680133,0.012929503220497992,1.233115045104192,0.0027365747903441056,9.90662937986324,0.014513786599033334,2.6879982107886673,0.005969229253026953
1246,Day1,7A1,Stationary,3.08535754473457,0.012760102598701256,1.3765914372441066,0.003909850163106042,11.083420319574948,0.01742408226798808,3.161788769890176,0.007807659175802352
1247,Day1,7A1,Stationary,2.182036092313469,0.0182087637549066,1.2366104356373315,0.0027495183753199217,6.831822845215611,0.009071461090329056,1.6641589568075805,0.002972184903899262
1248,Day1,7A1,Stationary,2.708719677094368,0.01425676902596451,1.2868457192505098,0.0029642798430615986,9.554943845733602,0.014095195724289718,2.7238953528788286,0.005817834866302028
1249,Day1,7A1,Stationary,2.616563587055042,0.014102054407902156,1.1318233748017088,0.002271998839955386,5.258240977142186,0.009982742488882963,1.2309891460607996,0.002131867720717562
1250,Day1,7A1,Stationary,3.350017684985164,0.013476153862278928,0.9889749463502215,0.0015744284644952776,7.78335900355791,0.009588611365752918,1.7924414118933856,0.0032610240427201165
1251,Day1,7A1,Stationary,1.5848277389578325,0.02219676335309572,1.0164505095678842,0.0015864877505071795,4.271243335270248,0.011774960196301348,0.8121665063154742,0.002537764772776055
1252,Day1,7A1,Stationary,2.341862948486085,0.016320349455611192,1.112353930216726,0.0020574825554890855,6.759956386767209,0.008842649794983207,1.6309063646680955,0.002787334747272378
1253,Day1,7A1,Stationary,1.6164495269319377,0.02469153910735129,1.2074478756563058,0.0026587252747547266,5.348886311744901,0.009886290137831022,1.1799315475500887,0.0023891243988725546
1254,Day1,7A1,Stationary,1.896288035006396,0.02392319873408985,1.3258631901649738,0.00333446303826996,7.1690330735417795,0.00916755612285282,1.7642282096456179,0.0030288254177739376
1255,Day1,7A1,Stationary,2.178796201738298,0.018399527270815348,0.97549830487839,0.0013876296084868022,5.821040444688151,0.009291781992538557,1.3045037195935794,0.0022739985004187214
1256,Day1,7A1,Stationary,1.6863937069440609,0.023414942744795463,1.2968270772934551,0.003014142634943041,6.1755353746895025,0.00852369934876693,1.4311379561232802,0.0023529140476340367
1257,Day1,7A1,Stationary,1.9951847319604843,0.019144776589942996,1.2215597055526788,0.0027428586159991015,6.672523811206323,0.008695410250199154,1.5838934399109412,0.002719742916440798
1258,Day1,7A1,Stationary,3.094119906320677,0.012238018148861272,1.0321755230793388,0.001588882438488136,7.626103117468189,0.009703531852995516,1.8172414565969321,0.003157264319758869
1259,Day1,7A1,Stationary,2.1200662140550683,0.018974445411963796,1.171939173656322,0.002272336527833498,6.259033336150711,0.009089105654102387,1.488652443101812,0.0025226493510185207
1260,Day1,7A1,Stationary,2.0740636100165877,0.018337784838555228,1.1781804696309763,0.002425350212015922,6.5817219005585486,0.008777115596410498,1.5334677646273713,0.0026780214280037865
1261,Day1,7A1,Stationary,1.6842329870352435,0.02244464631045634,1.1376049424989183,0.0022457137893413734,5.513754569433839,0.009186853811659736,1.2152219115355272,0.002231044967583436
1262,Day1,7A1,Stationary,2.744047411586515,0.014677668258211988,1.1810453743290692,0.0023895235668939725,8.84621821867574,0.011375039593531167,2.310330863497392,0.0045130649402341455
1263,Day1,7A1,Stationary,2.1948042325108066,0.01687893729349033,1.003725725429675,0.001535861145055379,5.344195916367279,0.009638616254723509,1.1805164759136606,0.0022771818663271967
1264,Day1,7A1,Stationary,2.2739828839841203,0.016150421414482488,1.2287962406096262,0.002627137744282555,7.475894069438722,0.009018274412839119,1.8780392916177004,0.0035218358318734252
1265,Day1,7A1,Stationary,3.054330827435776,0.013206981813000972,1.216587758225538,0.0026817680862120585,8.21740507544404,0.010702948349719842,2.1705615682540595,0.004077172295578128
1266,Day1,7A1,Stationary,2.7203907335364397,0.014781240544854832,1.293536535768174,0.0031404717508413814,9.482248536445473,0.014349884688596744,2.544712636021053,0.005192937420609417
1267,Day1,7A1,Stationary,2.364225551683374,0.016587759476397627,1.2159592031889228,0.002863862234235032,7.691147723784394,0.010154756562906476,2.007239658206543,0.003521161358258764
1268,Day1,7A1,Stationary,2.375664366641457,0.016403624461557395,1.3580807375755735,0.003389133511678605,9.255873608342212,0.013147565274514264,2.490678919700394,0.0055224317454112964
1269,Day1,7A1,Stationary,3.1488448463949616,0.014209624307325518,1.3014885743757059,0.0030150626313439717,12.18491357083941,0.02205548966032478,3.4435738794614883,0.008288209404439327
1270,Day1,7A1,Stationary,2.3490240770729742,0.016229142857631627,1.2500990473276923,0.0027969652111366084,8.259193454052433,0.01064182723162116,2.0918005829436543,0.003985533986094568
1271,Day1,7A1,Stationary,2.108466505066864,0.02069605834585505,1.3546526402705121,0.003599031928420478,8.101614594302513,0.011255037659930875,2.092850771924438,0.003695227118633086
1272,Day1,7A1,Stationary,2.2774269666824454,0.016811244644423084,1.1625529601377311,0.00243800415926747,6.939081306472837,0.008914891794171195,1.661749707374278,0.002913105445839545
1273,Day1,7A1,Stationary,2.5893083995883273,0.013748205110398874,1.2593113127734727,0.002789689914073419,9.106995238667219,0.011830374537744423,2.403473254703534,0.004836029018315623
1274,Day1,7A1,Stationary,1.9023728319907993,0.02103639292034242,1.1034342454118962,0.0020398369645647,5.484657806364805,0.0097959325427926,1.2215419267812153,0.0021060580194836426
1275,Day1,7A1,Stationary,1.8964441359481519,0.023029056941181614,1.1596863433302709,0.0024930622771781913,5.567974748537114,0.009208645165118993,1.2893252140117675,0.002410905947355138
1276,Day1,7A1,Stationary,1.8070280660422995,0.020683308667209355,1.252234392794584,0.003095692407452011,5.959909471362631,0.008896017096443418,1.4088532737376953,0.0023211028861419725
1277,Day1,7A1,Stationary,2.0736490912791887,0.018272281813213224,1.3355939706122886,0.0035300792082154776,8.129739256222583,0.011161132504274708,2.0920561792392256,0.003638823002848074
1278,Day1,7A1,Stationary,2.573226697050347,0.014397155146248234,1.142234697705382,0.0021618550742638055,7.083784480937823,0.008287281916291286,1.7863983662305292,0.0030131709867889677
1279,Day1,7A1,Stationary,2.4095857523484554,0.015530496871186213,1.1751726312287096,0.00235619204746061,7.4375476344443525,0.009207848681556255,1.8044201232022583,0.003049110691603167
1280,Day1,7A1,Stationary,2.4876479174010284,0.015440955984343804,1.2220181781883286,0.0028647073650184753,8.006208769594526,0.009790477789960051,1.9661857381474361,0.0034957887997611446
1281,Day1,7A1,Stationary,2.242040821250587,0.017532842242628827,1.1622410871177944,0.0025450896019762344,6.509843156093582,0.008487164649041087,1.6020727333908185,0.002846346170700417
1282,Day1,7A1,Stationary,2.2444570482484725,0.017425750376625013,1.1888979278898217,0.002416258298188381,6.791788705460287,0.009351043842155661,1.6402923505953062,0.0027213929774688957
1283,Day1,7A1,Stationary,2.5521024428588044,0.014916900075656037,1.2123333678223098,0.002830108905876108,8.884180272643233,0.012780284595859533,2.2373854333799055,0.004143942540642049
1284,Day1,7A1,Stationary,2.2521267081460667,0.018859479669804204,1.106411429134337,0.002157630249857295,6.205623950931138,0.009480728161196385,1.4789818040708451,0.0024514634449186307
1285,Day1,7A1,Stationary,2.4304481825829236,0.01666989689616857,1.1959286049652391,0.002487347205935538,7.435912048391368,0.009993368719611963,1.814240993105188,0.0031569450223230097
1286,Day1,7A1,Stationary,2.129664514424303,0.019608915969132158,1.1225634879905193,0.002161233109449608,5.914007777469116,0.009571151373740275,1.4054298998398327,0.0024354930948002197
1287,Day1,7A1,Stationary,2.3069622511683243,0.01663827788141379,1.2579273904378256,0.0027948666403523614,6.475866307552821,0.008515688011879524,1.5351961229679087,0.0026974729283319805
1288,Day1,7A1,Stationary,2.224478973215536,0.018117483264089778,1.1933903876573013,0.0025851066140779987,6.741686071681398,0.008387287388829639,1.643470440192674,0.0030639433336375806
1289,Day1,7A1,Stationary,2.6005433266105333,0.014388394669398778,1.2932059170570387,0.002983195320418033,8.78778867449007,0.01158152565937995,2.272682184672765,0.004483188063749296
1290,Day1,7A1,Stationary,1.778916598107111,0.022099610229163045,1.3740746811981013,0.0034711289613850744,7.310355328130084,0.009455178993804346,1.8256494971851118,0.0033570821911209567
1291,Day1,7A1,Stationary,2.2650197619423857,0.018028656507218827,1.236599488749087,0.0028633150485384553,8.46772693861058,0.010724619562733823,2.1495225810238705,0.004059653546196805
1292,Day1,7A1,Stationary,1.6494062069860589,0.021435503184246012,1.394276517457134,0.003422190690678724,6.642507412225158,0.0098313478467351,1.6024148440955492,0.002572516155596679
1293,Day1,7A1,Stationary,2.4265195141074702,0.016382653206836705,1.2337394490932123,0.0026825719452907557,7.85246277022218,0.010828925502538401,1.945084955479086,0.003742661770544965
1294,Day1,7A1,Stationary,2.0226468274737597,0.01923597929134589,1.2476666619755916,0.0028530909614626616,6.910911679508896,0.008812637003584596,1.6614143191348147,0.0029735229453925175
1295,Day1,7A1,Stationary,2.0930297672277973,0.019619100874933293,1.2972297058677524,0.0031240678059793157,7.008810577945935,0.009555519391255742,1.7153731275965065,0.0028946350925224775
1296,Day1,7A1,Stationary,2.0067200866887913,0.01833212132705686,1.232431676022378,0.0028930168930088305,6.698624458298822,0.009009986758175232,1.6348700836202523,0.0028415943161774447
1297,Day1,7A1,Stationary,3.0878329478333173,0.012860487967582799,1.3037268665649633,0.0034933278953037093,9.850555971580455,0.015004380799130993,2.808812108589805,0.006302825715666431
1298,Day1,7A1,Stationary,2.2433308913247902,0.01676859611600027,1.1777301726005727,0.0024117642283172686,6.526288834211028,0.008584282321772881,1.6396180878876745,0.0026302572935325876
1299,Day1,7A1,Stationary,2.1449016510353207,0.017407757580446184,1.1458500735534976,0.0024056671624365982,6.2754395863489485,0.009007674510544251,1.544205065626489,0.0028550967185984157
1300,Day1,7A1,Stationary,2.778520720206101,0.015075242783457253,0.8858663824974201,0.0010343509711815556,6.171554536215457,0.008779833133674142,1.4052410428813127,0.002323817413558729
1301,Day1,7A1,Stationary,2.4183151305334514,0.015720140204793353,1.213609994172468,0.0027398291414268854,7.524832384693395,0.009554779088366976,1.9032281981338948,0.0031260028684245707
1302,Day1,7A1,Stationary,2.588571887569295,0.014243092367167007,1.1884195206309474,0.002591273991960981,6.927906337370354,0.00827538432957916,1.7008797828540145,0.0028410026133079136
1303,Day1,7A1,Stationary,2.050086051299482,0.019080454905324083,1.1558172336170445,0.0023298714913782517,6.719403660498438,0.008250788997028623,1.667838530018951,0.002841328763593501
1304,Day1,7A1,Stationary,2.108676848889899,0.018969129742581615,1.0843093334581917,0.0020505478203464507,5.771600622414251,0.009809863476376914,1.3842298846122443,0.00222565418664253
1305,Day1,7A1,Stationary,2.4844528469665232,0.015045616075215882,1.2379373635269943,0.002800982549506647,8.414727061246282,0.011102787475426397,2.1645615625380716,0.003895248216207923
1306,Day1,7A1,Stationary,2.5347229498857407,0.01450092395619007,1.2640980438459364,0.0028967586159233012,8.317395867236897,0.011788553774609205,2.243213198463742,0.004088151121051182
1307,Day1,7A1,Stationary,2.204771517252967,0.017337658466548382,1.3062454052428598,0.003208667777974922,8.209474992010481,0.011143093764381624,2.158370280397659,0.004181573894719618
1308,Day1,7A1,Stationary,2.9394978861249688,0.012933266222792894,1.3635895385288475,0.003799610918371197,11.268999965239068,0.018619813772878416,3.2183999548064293,0.007347464686779251
1309,Day1,7A1,Stationary,1.9376255730439569,0.021944089140999375,1.1370092060123114,0.0022411645769920656,6.240447927099385,0.008046352590524539,1.3990403327756085,0.002170951420426587
