,Day,Strain,Stage,Length_mu,Length_sigma,Width_mu,Width_sigma,SurfaceArea_mu,SurfaceArea_sigma,Volume_mu,Volume_sigma
5053,Day1,QMB1551,Stationary,2.3120136774313167,0.016859933863934196,1.2810435620899647,0.003051004009156712,8.153441572840524,0.01010638478801498,2.1668255845092217,0.003812893254724116
5054,Day1,QMB1551,Stationary,2.689123410765007,0.01523195014737234,1.4461606987952111,0.003992900271157366,10.376808621416505,0.016122553251927338,2.9658529585179148,0.007015941559724863
5055,Day1,QMB1551,Stationary,2.5976203339727606,0.015127526304875245,1.262856906684464,0.0029144127991930567,9.696073386921377,0.013225445441400769,2.543900719183589,0.0049187069140670305
5056,Day1,QMB1551,Stationary,1.958776291374877,0.020048056686441024,1.192676146841913,0.00269540325252274,6.263549949008663,0.00874252198964845,1.437601992027994,0.0022971065636831476
5057,Day1,QMB1551,Stationary,2.730216942092051,0.012767049020919147,1.1684645948839307,0.0024653339066177246,7.666082924658452,0.009400274111936764,1.9823866764218188,0.0034047861483428115
5058,Day1,QMB1551,Stationary,2.7307694893086176,0.012529924263461821,1.279882699451229,0.0030919182041242764,9.430589021025407,0.012755559038365194,2.524555220560195,0.005473427369451007
5059,Day1,QMB1551,Stationary,1.9179180656173216,0.020710143751126085,1.1544673856994945,0.0023757759756028824,6.53995888688729,0.008885795573472325,1.5974527370943645,0.00277939158109477
5060,Day1,QMB1551,Stationary,3.1939122482599607,0.013899818989471825,1.3002515224603544,0.003011202321637144,11.06285550879159,0.019090867150677863,3.1749152591058647,0.007187917917765401
5061,Day1,QMB1551,Stationary,2.419534571031826,0.017005492991373994,1.3469298522016975,0.0033649089602601876,8.60858581169053,0.01148153894569923,2.325220241565914,0.00459250054745195
5062,Day1,QMB1551,Stationary,2.465312963705199,0.015192395472728163,1.1740249513801126,0.002298913029487175,7.264693508273923,0.009276601560169566,1.8580203800282888,0.003366154405196945
5063,Day1,QMB1551,Stationary,2.5014644874548506,0.015077708997351953,1.1777851930825154,0.002486866443348409,9.096240829481593,0.012659131995179932,2.516119666520829,0.005162973034438925
5064,Day1,QMB1551,Stationary,2.0914440570790838,0.01779652719760954,1.1731788999880637,0.0025903512927435996,7.144982497534225,0.009111469645398584,1.826035498341456,0.0031521819293134864
5065,Day1,QMB1551,Stationary,2.541682672687397,0.015821332867498098,1.121704579876482,0.002067494271171517,7.250775965375295,0.008699355409836866,1.7577578038687443,0.0031706832863218925
5066,Day1,QMB1551,Stationary,2.775044721748999,0.012800643859378381,1.341129694207427,0.0031618785013571497,10.378495432276676,0.015722654036768858,3.037581548650791,0.007317690550264458
5067,Day1,QMB1551,Stationary,2.5647566108699937,0.015458282927093548,1.04412817708926,0.001779877154923017,6.790752278179935,0.008635172221078801,1.7315108405658692,0.0028646346548462888
5068,Day1,QMB1551,Stationary,1.806410221903312,0.0225108752207556,1.3235982156546202,0.0034242035470904066,6.812157471292976,0.00953558137835949,1.6649808143495053,0.003061007232422688
5069,Day1,QMB1551,Stationary,2.4736563471201456,0.015019805181179239,1.2005133814362798,0.0027304462468151097,7.495261014883735,0.009640155863991673,1.874335502983986,0.0032798946752466843
5070,Day1,QMB1551,Stationary,2.5932644440666226,0.014169979535524232,1.1933411456999998,0.0026433019989014666,8.362405373473425,0.011447316016397419,2.1833786131256767,0.004208144654223784
5071,Day1,QMB1551,Stationary,2.6995173223935933,0.01483671994920243,1.3800860353304263,0.003454932660252531,11.623759139489561,0.020080076198660243,3.313451431318762,0.007684654611465243
5072,Day1,QMB1551,Stationary,3.086852584386502,0.01415225117838921,1.3527700455871232,0.0033821579032095417,10.890376401382223,0.018065919990373984,3.1377537756049043,0.007872504359632243
5073,Day1,QMB1551,Stationary,1.9778761800749995,0.020746843119236462,1.2328213717752496,0.0029553810448173026,6.949704637089456,0.0088736792494504,1.7577049979370318,0.0032378737192048676
5074,Day1,QMB1551,Stationary,3.534316404536286,0.014629287905891642,1.477898709770036,0.004299063741714222,13.966148025174501,0.027292828927331248,4.368075781919701,0.01109818984292532
5075,Day1,QMB1551,Stationary,2.9818321381503865,0.01419878736749805,1.3903918097342425,0.003919559654092858,10.867558166704569,0.0167767334534646,3.2458517145338197,0.007528701815300991
5076,Day1,QMB1551,Stationary,1.6755120135778163,0.022529467094135586,1.1882129690480356,0.0026050257618710675,5.893740310367168,0.009316264878850426,1.3592364867231521,0.0022679887377879447
5077,Day1,QMB1551,Stationary,2.2701173915186836,0.01797633775335767,1.0199219215488928,0.0017108266346937456,6.269113063055903,0.008781561440204018,1.5005614484644516,0.002365274738076422
5078,Day1,QMB1551,Stationary,3.4521866364040523,0.014626665614405638,1.1646474565742457,0.0023333237689079434,8.529330464881182,0.010724067137587034,2.4171548546576713,0.005007752249906093
5079,Day1,QMB1551,Stationary,2.4353019690547035,0.015272257982706178,1.0817058132009014,0.002071925700138927,6.778795728131818,0.009499392251790017,1.6947881514960217,0.0029043165669154873
5080,Day1,QMB1551,Stationary,2.7362346825853674,0.013320745542281074,1.2794481747427477,0.003186801830779671,9.151227542937043,0.01189742993660221,2.465597468718824,0.005389688581612624
5081,Day1,QMB1551,Stationary,3.4481796009636123,0.014192445875244,1.2383548234832655,0.0029754304541497125,11.590988801523324,0.01908221745236738,3.314078098216507,0.008233742472277934
5082,Day1,QMB1551,Stationary,3.0215557807744076,0.013927043125927935,1.2436485562583435,0.0029318536716866316,10.325694584084731,0.01600414020959957,2.751354234432576,0.005805121999802783
5083,Day1,QMB1551,Stationary,2.4148585188578053,0.015420497785043254,1.2897970519602284,0.0031254810409850446,8.390001394641764,0.01105993685618554,2.1440317115561194,0.004039793123257278
5084,Day1,QMB1551,Stationary,2.1849068864603995,0.01804664892244763,1.253734018914377,0.00269686875564561,8.00076953365589,0.01020909238622688,2.015654642533133,0.0036360794077829116
5085,Day1,QMB1551,Stationary,2.6972218732899993,0.013799431233291823,1.1364692197558868,0.0022100286414279404,7.6872634354771625,0.009980816502029682,2.025255394235039,0.003637148120172154
5086,Day1,QMB1551,Stationary,2.9789349628191366,0.013203975420662706,1.3073627135605037,0.002981499497403227,11.19244603535241,0.019504672796894693,3.175701816445463,0.007731705252049816
5087,Day1,QMB1551,Stationary,2.7472185117192804,0.013564717885263533,1.3087702225981506,0.0030076772521240433,8.707118565974062,0.012030142161863999,2.348463157321261,0.004667808414685091
5088,Day1,QMB1551,Stationary,2.0685411063396595,0.020437664762529974,1.053342236075209,0.0017212085745015265,5.833501566858447,0.008872524429943634,1.248543304545712,0.002110965877103362
5089,Day1,QMB1551,Stationary,2.5006063765104156,0.015389011713682644,1.3221832280173675,0.003390001318071859,9.208650892214195,0.013182009134438025,2.435159329233213,0.004797012876682265
5090,Day1,QMB1551,Stationary,2.494611528286411,0.01594094820714814,1.3580642100599558,0.0034041590052640556,10.256408582518771,0.015980084823210432,2.824367939265916,0.006602918177184731
5091,Day1,QMB1551,Stationary,2.1869574072234874,0.016614573731099695,1.194755971798575,0.0026464978100254827,7.591493852800266,0.009982360233816902,1.8650804769889653,0.0033300437390221148
5092,Day1,QMB1551,Stationary,2.0672924073250396,0.018725731635383793,1.3311072032906823,0.0031870309346941333,7.922723335478133,0.010703327421671571,2.0072171624424913,0.0037842471376280194
5093,Day1,QMB1551,Stationary,2.407137814639009,0.01619723643922999,1.2503909170358303,0.0030555759347200228,8.337021862923807,0.011099493061723031,2.143029311164131,0.004020541329621592
5094,Day1,QMB1551,Stationary,2.5079848290745166,0.014755153485469446,1.173470431996428,0.002397452497383564,8.317554377573982,0.010966493147587504,2.096228324992358,0.003924199658496463
5095,Day1,QMB1551,Stationary,2.929098281181691,0.013239994839635975,1.1325553098332264,0.0023906947636540116,8.01893712008497,0.01008303383820437,1.977524799951488,0.003514728791205535
5096,Day1,QMB1551,Stationary,2.3194172487247773,0.016917561747532887,1.3129559849790895,0.0033374380839780574,9.135864674311946,0.012416832984608335,2.4026181702278264,0.004518499674243212
5097,Day1,QMB1551,Stationary,2.731556968525936,0.012968701373440437,1.2891843504817435,0.003115410239766144,9.879264121882537,0.015552625760362777,2.663099726453178,0.005408559879877759
